,LOC,PER,ORG,DATE
bam,0.9815125465393066,0.9588561654090881,0.9661381840705872,0.9795451760292053
bbj,0.946517825126648,0.9738996028900146,0.9753744602203369,0.9627478718757629
ewe,0.9786698818206787,0.9682386517524719,0.9818779826164246,0.938875138759613
fon,0.9615175724029541,0.9654477834701538,0.9818375706672668,0.9673107862472534
hau,0.9740761518478394,0.973254382610321,0.9758421778678894,0.9879667162895203
ibo,0.9714273810386658,0.9708302617073059,0.9857355356216431,0.9918115139007568
kin,0.9865944385528564,0.9605465531349182,0.9874048233032227,0.9737275242805481
lug,0.9778153300285339,0.9567722678184509,0.9862606525421143,0.9538009762763977
luo,0.9792026281356812,0.974412202835083,0.9860732555389404,0.9831691384315491
mos,0.9731187224388123,0.9679009914398193,0.9848396182060242,0.9370809197425842
nya,0.964707612991333,0.9651448726654053,0.9810770153999329,0.978029727935791
pcm,0.9772376418113708,0.9679318070411682,0.9777756333351135,0.8983584046363831
sna,0.9771832823753357,0.9720768928527832,0.9757518172264099,0.9916804432868958
swa,0.9788759350776672,0.968989908695221,0.9797281622886658,0.9657423496246338
tsn,0.984819233417511,0.9738945960998535,0.9792324304580688,0.9869561195373535
twi,0.9825266003608704,0.9733781814575195,0.9904067516326904,0.9777371883392334
wol,0.9733901619911194,0.9748382568359375,0.9747193455696106,0.9637678265571594
xho,0.9708380699157715,0.9621295928955078,0.9784793257713318,0.9885529279708862
yor,0.9472380876541138,0.948408305644989,0.9779561161994934,0.9555668234825134
zul,0.9796488881111145,0.9665004014968872,0.9849763512611389,0.988644003868103
