,PER,DATE,LOC,ORG,Mean
kin,0.9903253845857878,0.9799849847959176,0.9796565376212515,0.9929003134663779,0.9857168051173336
twi,0.9938289813842663,0.9775822557062768,0.9763029573500552,0.9940180263542817,0.98543305519872
swa,0.9930642153881122,0.9697880941936973,0.9829193352923682,0.9932891347784508,0.9847651949131572
luo,0.9938647096215956,0.9791610997322445,0.9709115859324787,0.992859532308046,0.9841992318985913
lug,0.998443820887611,0.9688237984554631,0.986122247300415,0.9831259514142339,0.9841289545144307
ibo,0.9908618454965001,0.9893312186135641,0.9606299396792094,0.9901241607224655,0.9827367911279348
nya,0.9886304876919342,0.9770748284573343,0.9535154519181911,0.9939206677506656,0.9782853589545313
sna,0.9893488299748487,0.9922051608530424,0.9405469155760084,0.990236131150737,0.9780842593886592
tsn,0.9912544524401841,0.9816145184542209,0.9464646029635381,0.9914719839971176,0.9777013894637652
ewe,0.9938337957547487,0.938374654788499,0.973966689135554,0.9909429472970033,0.9742795217439513
zul,0.9814403158986011,0.979281362496817,0.9429458307016192,0.9898513884079728,0.9733797243762524
hau,0.9920710981371959,0.9858949693366531,0.9200354224872557,0.989420029846159,0.9718553799518159
wol,0.9890120315389312,0.9777609328906454,0.9250857305395492,0.9898496258076385,0.9704270801941911
bam,0.988650616251456,0.9722329196060134,0.9434708797718478,0.9760497710244272,0.9701010466634361
pcm,0.9941686809827494,0.9229607406817556,0.9781568990786464,0.9837440261581439,0.9697575867253239
xho,0.9864472948066436,0.9915103998355469,0.9147803364382875,0.9825213535821824,0.968814846165665
fon,0.9916221444717584,0.9631401348045651,0.9264341556877002,0.9865457989781943,0.9669355584855545
mos,0.9912377734651105,0.9532074336433259,0.9271981187874719,0.990165281613454,0.9654521518773407
yor,0.9724185240882877,0.9636038146528954,0.8812800782085887,0.9860936300314848,0.9508490117453141
bbj,0.9937804995262712,0.9390366276959702,0.8962704607287604,0.9701424817785904,0.9498075174323981
