,LOC,DATE,PER,ORG,Mean
zul,0.9991942938638777,0.9995376264184993,0.9822246575134653,0.9977022463294282,0.9946647060313176
twi,0.9984855162067008,0.9969137899880259,0.97902590180338,0.9998931126478311,0.9935795801614845
xho,0.9996120808658924,0.999384180353287,0.977540818302372,0.9961354109198779,0.9931681226103574
fon,0.9992966019903406,0.9947395813861608,0.976088341129065,0.999538256697453,0.9924156953007548
tsn,0.9990518081986888,0.9960676310561536,0.974740782314559,0.9980738324776883,0.9919835135117724
swa,0.9991198512753667,0.9989305135483517,0.9696668599420234,0.999392828024968,0.9917775131976775
nya,0.9984935662103538,0.9960899835531782,0.9727606550499005,0.9997386528255571,0.9917707144097474
yor,0.998991701284536,0.9975340824571433,0.9701271936912363,0.9997259988492122,0.9915947440705319
lug,0.9997691034865028,0.9951560789676094,0.9716254451724665,0.9996821299835661,0.9915581894025361
sna,0.9984921370957491,0.9959739106601405,0.970772237809311,0.999884383301928,0.9912806672167822
bam,0.9990933510984015,0.9975888316862307,0.9679477593695488,0.9996418626253747,0.9910679511948889
ewe,0.9979084129147837,0.9972935651739413,0.9687488124231681,0.9992300806209178,0.9907952177832027
kin,0.9987930974333227,0.9972061104733714,0.9678111846017446,0.9993336045948964,0.9907859992758338
hau,0.998564504526548,0.9972622122278743,0.9675170211143603,0.999480980869793,0.9907061796846439
bbj,0.9989720182373485,0.9962963166516976,0.9679713036411961,0.9994586118034946,0.9906745625834342
wol,0.9995729053751774,0.9928172116664049,0.9708739634374465,0.9988361893661906,0.9905250674613049
ibo,0.9984445764146193,0.9970911536449822,0.966732579128615,0.999734061958204,0.9905005927866051
pcm,0.9963686030499902,0.9960799650368634,0.9699708331448658,0.9994456015699029,0.9904662507004056
luo,0.9986126296969249,0.9943845521153192,0.9683474161579901,0.9996875902814942,0.9902580470629321
mos,0.9968566086362144,0.9950891761757206,0.9685117925234816,0.9997063385088479,0.9900409789610661
