Language,Cosine_Similarity
lug,0.9544331
kin,0.9490462
twi,0.9341994
luo,0.9309468
swa,0.926795
bam,0.9237987
ewe,0.91937506
ibo,0.91830623
nya,0.9162716
tsn,0.9100531
pcm,0.89862716
hau,0.8861249
mos,0.8855791
zul,0.8810326
sna,0.87093437
xho,0.87060153
wol,0.86450714
fon,0.8424691
bbj,0.8305107
yor,0.7693509
