,DATE,LOC,PER,ORG,Mean
lug,0.8144811500451903,0.9020332299854067,0.9738631837510157,0.8899335405626053,0.8950777760860544
kin,0.8584591200350657,0.8974136053600391,0.8802510793080229,0.9089152455780098,0.8862597625702844
twi,0.8091904372675595,0.8482683317476185,0.9239601250145,0.9272317249010282,0.8771626547326765
sna,0.9067368056880589,0.7628610823503764,0.9174036018645619,0.9031761468449556,0.8725444091869882
luo,0.8185610561268922,0.8450885904396591,0.913359261491351,0.910171306421843,0.8717950536199364
ibo,0.9009738643709857,0.8037289468354536,0.8927819318908143,0.8614377760245957,0.8647306297804623
nya,0.8202483645973156,0.8019268338201571,0.8933776802915707,0.9275275835591079,0.8607701155670378
swa,0.7660643918282269,0.8678263109321163,0.9146916135034694,0.8472424994627974,0.8489562039316525
zul,0.8282644269752873,0.7654453783846326,0.8532908755573755,0.8982079813176476,0.8363021655587357
tsn,0.8559379854895128,0.7108363516090641,0.8889678350667951,0.8887923194387262,0.8361336229010246
xho,0.891078958594785,0.6711553876111608,0.8853051944283987,0.8750972493564352,0.8306591974976949
hau,0.8333509852456601,0.6375479879121432,0.8951356253855188,0.867748265623492,0.8084457160417036
wol,0.7971396953144314,0.6558150500325316,0.8897358376321813,0.8822157310092953,0.8062265784971099
ewe,0.6391602109847763,0.7824690402662875,0.8954140137732892,0.8863740600643553,0.8008543312721771
mos,0.7268043921385169,0.7150867283765041,0.8745710747412531,0.8765734893601039,0.7982589211540946
bam,0.7620607431391897,0.7227998745284866,0.8770385125684279,0.7828611559751774,0.7861900715528204
pcm,0.5496468094140511,0.8045629193480648,0.9118782023970409,0.8335676180513439,0.7749138873026251
fon,0.7013330164030674,0.622848478400267,0.8794416907583331,0.8282932186785864,0.7579791010600635
yor,0.7226325949838719,0.5075402919124753,0.772222148533192,0.84321956932571,0.7114036511888123
bbj,0.6508269746780169,0.45344759676356056,0.9002848056699831,0.697874275580052,0.6756084131729032
