,LOC,PER,ORG,DATE,Mean
nya,,,0.9999854564666748,,0.9999854564666748
hau,,0.9999774694442749,0.9999890327453613,,0.9999832510948181
zul,0.9999811053276062,,,,0.9999811053276062
pcm,0.9999858140945435,0.999975860118866,,,0.9999808371067047
yor,0.9999616146087646,,0.999986469745636,,0.9999740421772003
ewe,,0.9999694228172302,0.9999776482582092,,0.9999735355377197
tsn,0.9999868869781494,,0.9999593496322632,,0.9999731183052063
swa,,0.9999693632125854,,,0.9999693632125854
ibo,0.9999765753746033,,0.999948263168335,,0.9999624192714691
sna,0.9999698400497437,0.9999469518661499,,,0.9999583959579468
fon,,0.999955415725708,,,0.999955415725708
twi,,0.9999523758888245,,,0.9999523758888245
xho,0.9999161958694458,0.9999859929084778,,,0.9999510943889618
bbj,0.9999350309371948,,0.9999479651451111,,0.999941498041153
wol,,,0.999938428401947,,0.999938428401947
lug,,0.9998827576637268,0.9999784827232361,,0.9999306201934814
bam,,,0.9999038577079773,,0.9999038577079773
mos,,0.9998143315315247,0.999984085559845,,0.9998992085456848
luo,,0.9998740553855896,0.9998123049736023,,0.999843180179596
kin,,,0.9998235702514648,,0.9998235702514648
