,PER,LOC,ORG,DATE,Mean
kin,0.7121060490608215,0.9102193117141724,0.961780846118927,0.9518858194351196,0.9353423575302223
twi,0.7435715794563293,0.9189644455909729,0.9623908400535583,0.9261776804924011,0.930850224835532
luo,0.7512303590774536,0.9199709892272949,0.9455463886260986,0.9358698129653931,0.9290537725795399
nya,0.7380722761154175,0.8971613645553589,0.9561409950256348,0.9241521954536438,0.9209416678973606
tsn,0.7326669692993164,0.8823046684265137,0.9416525363922119,0.9537767767906189,0.9208919932315875
zul,0.7244656085968018,0.8805426359176636,0.9432589411735535,0.943446695804596,0.9172745199946614
ibo,0.7296671271324158,0.8583093881607056,0.9538339376449585,0.9539533257484436,0.9170357213391886
sna,0.7326736450195312,0.8453689217567444,0.928984522819519,0.9619886875152588,0.9074532544458067
ewe,0.7471096515655518,0.8894189596176147,0.9458639621734619,0.8916149735450745,0.9047619050199335
lug,0.7527843713760376,0.9297485947608948,0.8769044876098633,0.9161860346794128,0.9035915151819006
wol,0.7217572331428528,0.8514188528060913,0.9263718724250793,0.9427149891853333,0.902028017229848
xho,0.7235578894615173,0.8308676481246948,0.9227365255355835,0.9408465623855591,0.8936153789619347
swa,0.745698094367981,0.9337466359138489,0.90859454870224,0.8346788287162781,0.8885311236629239
yor,0.7130817770957947,0.8074319958686829,0.934199333190918,0.905245304107666,0.8778971348490033
bam,0.691500723361969,0.8564443588256836,0.8753308057785034,0.9157013297080994,0.8775313481107935
mos,0.7423937916755676,0.8534789085388184,0.9363849759101868,0.8504658937454224,0.8765328836131405
bbj,0.7239087224006653,0.8172744512557983,0.9282122850418091,0.8788933157920837,0.8708742694421248
pcm,0.7615377306938171,0.9058478474617004,0.8846536874771118,0.797950804233551,0.8601868044246327
fon,0.7433932423591614,0.8021117448806763,0.9315855503082275,0.8541713953018188,0.8595260226881349
hau,0.7307365536689758,0.7786570191383362,0.9107544422149658,0.8708552122116089,0.8502355837202692
