,LOC,PER,DATE,ORG
bam,0.9752224087715149,0.8930015563964844,,0.9646392464637756
bbj,0.9549464583396912,0.901624321937561,,0.9800257086753845
ewe,0.9788418412208557,0.9167748689651489,,0.98096764087677
fon,0.9735481142997742,0.9080049991607666,,0.9833502769470215
hau,0.9592870473861694,0.9063754677772522,,0.9774371981620789
ibo,0.9682152271270752,0.8962279558181763,,0.9806705713272095
kin,0.9686485528945923,0.8888881206512451,,0.9836018681526184
lug,0.9656417369842529,0.9045952558517456,,0.9661616086959839
luo,0.9754611253738403,0.9076334834098816,,0.9644318222999573
mos,0.9755560159683228,0.9131515026092529,,0.982451856136322
nya,0.9758455753326416,0.9136133790016174,,0.9759820103645325
pcm,0.9658278822898865,0.9129471778869629,,0.9468886852264404
sna,0.9800260066986084,0.9099932909011841,,0.9748859405517578
swa,0.9549469947814941,0.9066885709762573,,0.9526511430740356
tsn,0.9702461957931519,0.9100446701049805,,0.9740450382232666
twi,0.974226713180542,0.9186703562736511,,0.9879180788993835
wol,0.9675043225288391,0.9092186689376831,,0.9786960482597351
xho,0.9677565693855286,0.9006478190422058,,0.9725932478904724
yor,0.9546113014221191,,,0.978911280632019
zul,0.9719676375389099,0.9127712249755859,,0.9823588132858276
