,LOC,PER,DATE,ORG
bam,0.9674422144889832,0.886477530002594,,0.9642864465713501
bbj,0.9519811868667603,0.9003702998161316,,0.9764781594276428
ewe,0.9722188115119934,0.9075485467910767,,0.977412760257721
fon,0.9652494192123413,0.9013636112213135,,0.9812580347061157
hau,0.9475283622741699,0.8986096978187561,,0.9707893133163452
ibo,0.962397575378418,0.8976280093193054,,0.9802075028419495
kin,0.9656615257263184,0.8885676264762878,,0.982580304145813
lug,0.9635530114173889,0.8979271650314331,,0.960303008556366
luo,0.9718784093856812,0.9020521640777588,,0.9629164934158325
mos,0.9690476655960083,0.9019585847854614,,0.9797537922859192
nya,0.9693679213523865,0.9057968854904175,,0.9757447838783264
pcm,0.9634733200073242,0.9035942554473877,,0.9355841279029846
sna,0.9773051142692566,0.9065853357315063,,0.9719659686088562
swa,0.9469821453094482,0.9047845602035522,,0.9417663216590881
tsn,0.9716430306434631,0.906653881072998,,0.973484218120575
twi,0.9697088003158569,0.902949333190918,,0.9858543276786804
wol,0.9618411064147949,0.8999162912368774,,0.9759959578514099
xho,0.9642157554626465,0.8954553008079529,,0.9696292281150818
yor,0.948617696762085,0.8947275876998901,,0.9733622074127197
zul,0.9752951264381409,0.9020385146141052,,0.9807190299034119
