,LOC,PER,DATE,ORG,Mean
sna,0.9999812841415405,0.9999934434890747,,0.9999900460243225,0.9999882578849792
mos,0.9999850988388062,0.9999925494194031,,0.9999817609786987,0.999986469745636
lug,0.9999663829803467,0.9999936819076538,,0.9999859929084778,0.9999820192654928
twi,0.9999749660491943,0.9999838471412659,,0.9999862313270569,0.999981681505839
wol,0.999977171421051,0.9999901056289673,,0.9999746680259705,0.999980648358663
bam,0.9999756217002869,0.9999865889549255,,0.9999796748161316,0.999980628490448
ibo,0.9999751448631287,0.9999913573265076,,0.999973475933075,0.9999799927075704
yor,0.9999595880508423,0.9999889135360718,,0.9999909996986389,0.999979833761851
bbj,0.9999663233757019,0.999986469745636,,0.9999825954437256,0.9999784628550211
luo,0.9999716281890869,0.999988853931427,,0.9999743700027466,0.9999782840410868
tsn,0.99996417760849,0.9999910593032837,,0.9999759793281555,0.9999770720799764
ewe,0.9999694228172302,0.999979555606842,,0.9999803900718689,0.9999764561653137
nya,0.9999733567237854,0.9999905228614807,,0.9999635219573975,0.9999758005142212
pcm,0.9999656081199646,0.9999877214431763,,0.9999712109565735,0.9999748468399048
kin,0.9999586343765259,0.9999913573265076,,0.9999740123748779,0.9999746680259705
hau,0.9999571442604065,0.9999818205833435,,0.9999810457229614,0.9999733368555704
xho,0.9999562501907349,0.9999756813049316,,0.9999874830245972,0.9999731381734213
zul,0.9999530911445618,0.9999797344207764,,0.9999861717224121,0.9999729990959167
fon,0.9999666213989258,0.9999648332595825,,0.9999834895133972,0.9999716480573019
swa,0.9999601244926453,0.9999780654907227,,0.999964714050293,0.999967634677887
