layer,model,rank_type,language,pearson
2,xlmr,top5,kin,0.9884392060940572
2,xlmr,top5,twi,0.9880947465403999
2,xlmr,top5,luo,0.9860023283657356
2,xlmr,top5,tsn,0.9853841288634078
2,xlmr,top5,ibo,0.9852771626078817
2,xlmr,worst5,fon,0.9712473152148242
2,xlmr,worst5,hau,0.9723632958355752
2,xlmr,worst5,bbj,0.9736245520746268
2,xlmr,worst5,bam,0.9746718842894682
2,xlmr,worst5,yor,0.9750800757131967
3,xlmr,top5,kin,0.9920125959517989
3,xlmr,top5,twi,0.990922486300001
3,xlmr,top5,luo,0.9898788280111391
3,xlmr,top5,tsn,0.9896060232829689
3,xlmr,top5,lug,0.9888381029704729
3,xlmr,worst5,hau,0.9793087833979277
3,xlmr,worst5,fon,0.9794329773487228
3,xlmr,worst5,bbj,0.9809619457231018
3,xlmr,worst5,bam,0.9820557994194157
3,xlmr,worst5,yor,0.9834116356060972
10,xlmr,top5,kin,0.9925010046893915
10,xlmr,top5,twi,0.9919236784556651
10,xlmr,top5,lug,0.9894742088745512
10,xlmr,top5,luo,0.9891143288458442
10,xlmr,top5,sna,0.9887292630264646
10,xlmr,worst5,bbj,0.9784680404806921
10,xlmr,worst5,bam,0.979785619942199
10,xlmr,worst5,pcm,0.980999723140906
10,xlmr,worst5,hau,0.9815424003200826
10,xlmr,worst5,nya,0.9816906173140321
12,xlmr,top5,kin,0.9994251798843579
12,xlmr,top5,luo,0.9992929612188463
12,xlmr,top5,twi,0.9992661263174004
12,xlmr,top5,lug,0.9992343982752574
12,xlmr,top5,ibo,0.9992024021174979
12,xlmr,worst5,nya,0.998501871609657
12,xlmr,worst5,fon,0.998566629990694
12,xlmr,worst5,bbj,0.9985952064465617
12,xlmr,worst5,yor,0.9986817198745884
12,xlmr,worst5,bam,0.9986949303807376
