,ORG,LOC,DATE,PER,Mean
twi,0.9980496168136597,0.9984078407287598,0.9845479726791382,0.9974879622459412,0.9946233481168747
luo,0.9964890480041504,0.9978571534156799,0.9854901432991028,0.9965291619300842,0.9940913766622543
tsn,0.9928916692733765,0.9955257177352905,0.9914463758468628,0.9962100982666016,0.9940184652805328
ibo,0.99593585729599,0.9885450005531311,0.993643045425415,0.9972437024116516,0.9938419014215469
nya,0.9970769882202148,0.9942062497138977,0.9856478571891785,0.9970935583114624,0.9935061633586884
hau,0.9953490495681763,0.9874474406242371,0.9957935214042664,0.9946696162223816,0.9933149069547653
kin,0.9969967603683472,0.9971317052841187,0.9835137724876404,0.9951156973838806,0.9931894838809967
sna,0.9945133328437805,0.9870057106018066,0.992345929145813,0.9977921843528748,0.9929142892360687
zul,0.9948258399963379,0.9920254349708557,0.9910134673118591,0.9937344789505005,0.9928998053073883
swa,0.9919827580451965,0.998479962348938,0.9820740818977356,0.9978563189506531,0.9925982803106308
xho,0.9919320940971375,0.9852378964424133,0.9951193928718567,0.9941000938415527,0.99159736931324
lug,0.9956981539726257,0.9983565807342529,0.9722845554351807,0.9978389739990234,0.9910445660352707
wol,0.993980884552002,0.9894465208053589,0.9771988391876221,0.9960992932319641,0.9891813844442368
bam,0.9928792715072632,0.9916001558303833,0.976116418838501,0.9954528212547302,0.9890121668577194
fon,0.9961665272712708,0.9826205968856812,0.9834925532341003,0.9935914874076843,0.9889677911996841
ewe,0.9962281584739685,0.9966583251953125,0.9619696140289307,0.994024932384491,0.9872202575206757
pcm,0.9921100735664368,0.9983543753623962,0.9586013555526733,0.9983857274055481,0.9868628829717636
bbj,0.9927685856819153,0.9767244458198547,0.9752904176712036,0.9949424862861633,0.9849314838647842
mos,0.9956480264663696,0.9871407747268677,0.9559165239334106,0.9934085011482239,0.983028456568718
yor,0.9933350086212158,0.9681494832038879,0.9784990549087524,0.9860739707946777,0.9815143793821335
