,DATE,PER,ORG,LOC,Mean
twi,0.9747979054704166,0.9874823701582499,0.988804278422777,0.966836591572079,0.9794802864058806
kin,0.9752408883973728,0.984629126747167,0.9887112512050923,0.9681670710139652,0.9791870843408993
ibo,0.9839554373240768,0.9845607394487205,0.9807878983333398,0.9571874813536458,0.9766228891149458
lug,0.9722335476975456,0.9959901881296169,0.9666987163908137,0.9713680837193067,0.9765726339843207
sna,0.983103232809942,0.9844807708043027,0.9848786378191992,0.951764535965586,0.9760567943497575
luo,0.96177881918957,0.9885694959149717,0.9835004181202488,0.9667670648468153,0.9751539495179015
zul,0.9682714066436657,0.980669708894236,0.9866195370068412,0.9520708997112071,0.9719078880639875
tsn,0.9733846162787839,0.9877152666170483,0.9818802939203343,0.9424767630801331,0.9713642349740749
nya,0.9616778645690056,0.9838895180699514,0.9875949342128281,0.9501908419451172,0.9708382896992256
xho,0.9776297952286755,0.9825899364428509,0.9820729673479003,0.9379425858707225,0.9700588212225373
ewe,0.9640645093655307,0.982275354367888,0.9846798926972591,0.9489058924837649,0.9699814122286107
wol,0.9722229968945165,0.9826021954998426,0.9838772867346892,0.9343867817745469,0.9682723152258988
bam,0.963401751720071,0.9829593771935738,0.9704134840438539,0.9420700895326128,0.964711175622528
mos,0.9557963311261465,0.9883364445416991,0.9836968165802132,0.9271230506559218,0.9637381607259952
swa,0.9321047930955659,0.9860886032928943,0.9740463904854784,0.9592955067447084,0.9628838234046617
yor,0.9624578753961887,0.973903800481547,0.9816168174815842,0.9153249424679245,0.9583258589568112
bbj,0.9458848375452039,0.9853444122400395,0.9775130449935706,0.9201198618970508,0.9572155391689662
fon,0.9328083607065543,0.9846157732129289,0.9823509437023527,0.919368164236621,0.9547858104646142
pcm,0.9072826200565094,0.9901359761736094,0.9693214017845345,0.9479516150144762,0.9536729032572824
hau,0.9341099932017801,0.982987361605233,0.9712541942115539,0.9193448580893065,0.9519241017769684
