,ORG,PER,DATE,LOC
bam,0.9999856352806091,0.9999863505363464,0.9999886751174927,0.9999945163726807
bbj,0.9999915957450867,0.9999793767929077,0.9999895095825195,0.9999904632568359
ewe,0.9999814033508301,0.9999797940254211,0.9999822974205017,0.9999929666519165
fon,0.9999821782112122,0.9999837279319763,0.9999827146530151,0.9999929666519165
hau,0.9999868869781494,0.9999889135360718,0.9999873638153076,0.9999915957450867
ibo,0.9999760389328003,0.9999827146530151,0.9999958872795105,0.9999948143959045
kin,0.9999864101409912,0.9999900460243225,0.9999971985816956,0.9999918341636658
lug,0.9999861717224121,0.9999871850013733,0.999996542930603,0.9999868273735046
luo,0.9999682903289795,0.9999895691871643,0.9999955296516418,0.9999881386756897
mos,0.9999834299087524,0.9999808669090271,0.999988853931427,0.9999951720237732
nya,0.9999760389328003,0.9999901652336121,0.9999855756759644,0.999995768070221
pcm,0.9999530911445618,0.9999900460243225,0.9999428987503052,0.9999879598617554
sna,0.9999909400939941,0.9999876022338867,0.9999946355819702,0.9999950528144836
swa,0.9999565482139587,0.9999873638153076,0.9999690651893616,0.9999935626983643
tsn,0.999967098236084,0.999988317489624,0.9999948740005493,0.9999917149543762
twi,0.9999853372573853,0.9999852776527405,0.9999926686286926,0.999991774559021
wol,0.9999710321426392,0.9999840259552002,0.9999956488609314,0.9999961256980896
xho,0.9999875426292419,0.9999827146530151,0.9999884366989136,0.999997079372406
yor,0.9999854564666748,0.99998539686203,0.9999914169311523,0.9999919533729553
zul,0.9999887943267822,0.9999867081642151,0.9999933242797852,0.9999954700469971
