,ORG,PER,LOC,DATE,Mean
lug,0.8945375680923462,0.8767167329788208,0.9227293133735657,0.9295156598091125,0.9058748185634613
kin,0.922278881072998,0.8830411434173584,0.8732660412788391,0.9057196974754333,0.8960764408111572
twi,0.9225413203239441,0.9162305593490601,0.911332905292511,0.8246381282806396,0.8936857283115387
luo,0.8929690718650818,0.8721108436584473,0.9062201976776123,0.8738828897476196,0.8862957507371902
tsn,0.8791542053222656,0.8738694787025452,0.8516215085983276,0.9021422863006592,0.8766968697309494
nya,0.9121173620223999,0.9221092462539673,0.7818964123725891,0.8662595748901367,0.8705956488847733
ibo,0.9005290865898132,0.9071474075317383,0.7487426996231079,0.903948187828064,0.8650918453931808
zul,0.8942450284957886,0.8178818225860596,0.8281787633895874,0.8899962902069092,0.8575754761695862
swa,0.8208642601966858,0.8956338167190552,0.9062854051589966,0.8041858077049255,0.8567423224449158
sna,0.8791834115982056,0.8713446259498596,0.765114963054657,0.906907856464386,0.855637714266777
hau,0.8814219236373901,0.880617618560791,0.7236945033073425,0.899143397808075,0.8462193608283997
wol,0.8553798794746399,0.8979876637458801,0.70741206407547,0.8863205313682556,0.8367750346660614
fon,0.8734039068222046,0.8741374611854553,0.7922332286834717,0.7668240666389465,0.8266496658325195
bam,0.7524566650390625,0.8790615797042847,0.8292819857597351,0.8354638814926147,0.8240660279989243
xho,0.8692495226860046,0.8293078541755676,0.6948084831237793,0.8184775114059448,0.8029608428478241
pcm,0.83283931016922,0.9023039937019348,0.881012499332428,0.5939372777938843,0.8025232702493668
ewe,0.8727560639381409,0.8614627718925476,0.8471015691757202,0.6041260361671448,0.7963616102933884
mos,0.8338702321052551,0.8726271390914917,0.7788993716239929,0.6957768201828003,0.795293390750885
bbj,0.8394925594329834,0.8921800851821899,0.6153746843338013,0.7120276093482971,0.7647687345743179
yor,0.796951413154602,0.7594581842422485,0.6262830495834351,0.747768759727478,0.7326153516769409
