,PER,LOC,ORG,DATE,SWD_mean
bam,0.016884717112588987,0.00905703801618074,0.008620646495728579,0.006453419296121865,0.010253955230155043
bbj,0.016833533988574345,0.010755573996902967,0.006467852023888554,0.0071335044171974005,0.010297616106640817
ewe,0.01684404256866401,0.009291878133808495,0.006673184013834543,0.008422937309660483,0.010308010506491883
fon,0.01693624629342594,0.011339805081661325,0.007149400695197983,0.00963793498249288,0.011265846763194531
hau,0.016912298421175365,0.013693462624360109,0.007688586498261429,0.008624720208899816,0.01172976693817418
ibo,0.017451882314162503,0.009767352710696287,0.0064153576563512615,0.005128307731865789,0.00969072510326896
kin,0.017524040335047175,0.008261452449914941,0.005489231367391767,0.005170485203052522,0.009111302338851601
lug,0.016917533435844234,0.007446338624504278,0.010174864501095726,0.0077292031696742924,0.010566984932779633
luo,0.021123736722074682,0.00861871527195035,0.0061056936137902085,0.006989260393766017,0.010709351500395314
mos,0.01590615510212956,0.01117022056314454,0.007036246171082894,0.00964520498928323,0.010939456706410056
nya,0.016231665231316583,0.008182001786735782,0.005751814243012632,0.007412822132664587,0.009394575848432396
pcm,0.016080411680377438,0.00851407075242605,0.009170641012133274,0.010850034132090514,0.011153789394256819
sna,0.018728847237980517,0.009441507626434031,0.008161497533819784,0.005282621997139358,0.010403618598843423
swa,0.01655645476967038,0.0066912430156662595,0.009739212790009333,0.00976176483072777,0.010687168851518436
tsn,0.017081568546927883,0.009838787910666724,0.006777128554404044,0.005257552121747722,0.009738759283436593
twi,0.017393645861375262,0.009146439490905323,0.004963118459272664,0.006439917925035843,0.009485780434147273
wol,0.01744926349601883,0.010606570552226913,0.006550215455717989,0.006067527279810747,0.01016839419594362
xho,0.015726321938927867,0.010059698929580918,0.006918695996319002,0.005529119857328624,0.009558459180539103
yor,0.01882035824837658,0.010301567725036875,0.0066966652466362575,0.007443133215929265,0.010815431108994744
zul,0.017556128842443286,0.009468524825933855,0.00631684581276204,0.005634964965793188,0.009744116111733092
