,ORG,PER,LOC,DATE,Mean
lug,0.9891843265709925,0.9943240486584759,0.9882545429630819,0.9898100785572648,0.9903932491874539
kin,0.9887893042021726,0.9941331457056263,0.9901529970104668,0.9882414123850976,0.9903292148258408
sna,0.989925974139083,0.9857207351771429,0.9900847102920595,0.9893990264251754,0.9887826115083652
nya,0.9923417522230967,0.9938196310382811,0.9910107347751402,0.9759715846305052,0.9882859256667558
twi,0.9908956851887378,0.9852674654490275,0.9839325685798894,0.9830248196392287,0.985780134714221
hau,0.9841823668596248,0.9917738054716131,0.9833348416060628,0.983575613350504,0.9857166568219511
luo,0.9838429345397817,0.9866025903137821,0.9868998694481164,0.9821199337383874,0.9848663320100169
zul,0.9911170549716106,0.984721165635038,0.9784789570191371,0.9822947189492174,0.9841529741437508
ibo,0.9721146508772933,0.9913865323870947,0.9850777130638733,0.9871679621367853,0.9839367146162616
xho,0.9888188880547225,0.9704021956346772,0.9850762505086893,0.9894166276076101,0.9834284904514248
tsn,0.9842009359379932,0.9855882608855298,0.9782937700473471,0.9853980371094562,0.9833702509950815
wol,0.9835123017895948,0.9857472489407737,0.9786187362058748,0.9806260101716161,0.9821260742769649
mos,0.980151870720337,0.985172581298844,0.9815323980463818,0.9712576516339866,0.9795286254248874
bam,0.9653405260336505,0.9850491531080903,0.9792101006346295,0.9806116602087199,0.9775528599962725
ewe,0.9742096718976573,0.9817162618143674,0.9714408894457839,0.9721468685567562,0.9748784229286412
swa,0.9726430997417604,0.9818284304576572,0.970980968247779,0.9557373248360322,0.9702974558208072
fon,0.9690332837980319,0.9717548829582171,0.9756741248929355,0.9582774982527045,0.9686849474754722
yor,0.9723173032940869,0.9702649088911163,0.9606873782159784,0.9584699608307714,0.9654348878079883
bbj,0.9677960734460754,0.978300142038149,0.9525965228715307,0.9613126689884418,0.9650013518360493
pcm,0.9693948052396896,0.9794606702850851,0.9602204015868354,0.9282731628801539,0.9593372599979411
