,PER,DATE,ORG,LOC,Mean
nya,,,0.9698113799095154,,0.9698113799095154
wol,,,0.9691464304924011,,0.9691464304924011
tsn,,,0.968326985836029,0.9663336873054504,0.9673303365707397
ibo,,,0.9629881978034973,0.9575997591018677,0.9602939784526825
bbj,,,0.9594932198524475,,0.9594932198524475
bam,,,0.9561697840690613,,0.9561697840690613
kin,,,0.9554489850997925,,0.9554489850997925
zul,,,,0.9532280564308167,0.9532280564308167
pcm,0.9263049364089966,,,0.9733321070671082,0.9498185217380524
mos,0.9240623712539673,,0.969500720500946,,0.9467815458774567
yor,,,0.9628301858901978,0.9259157776832581,0.9443729817867279
luo,0.9291952848434448,,0.9588198661804199,,0.9440075755119324
ewe,0.9251888990402222,,0.9620814323425293,,0.9436351656913757
twi,0.9416970610618591,,,,0.9416970610618591
xho,0.9060766696929932,,,0.9622588157653809,0.934167742729187
lug,0.8954653739929199,,0.9714139699935913,,0.9334396719932556
fon,0.9277554750442505,,,,0.9277554750442505
swa,0.9238064289093018,,,,0.9238064289093018
sna,0.8872311115264893,,,0.9592474699020386,0.9232392907142639
hau,0.9343030452728271,,0.8853508234024048,,0.909826934337616
