,PER,DATE,ORG,LOC,Mean
twi,0.9804581999778748,0.9749997854232788,0.9825310707092285,0.9664082527160645,0.9760993272066116
kin,0.9746019244194031,0.9824025630950928,0.9825717210769653,0.9578319191932678,0.9743520319461823
tsn,0.9810929298400879,0.9778515696525574,0.9729359745979309,0.956834077835083,0.9721786379814148
luo,0.9737890362739563,0.976418137550354,0.9729512333869934,0.9642770886421204,0.971858873963356
zul,0.9739686250686646,0.9778233170509338,0.9760410189628601,0.9550285935401917,0.9707153886556625
lug,0.9561480283737183,0.986920952796936,0.9611378908157349,0.9695901870727539,0.9684492647647858
ibo,0.975785493850708,0.9850336313247681,0.9760516285896301,0.9317352175712585,0.9671514928340912
wol,0.9786955118179321,0.9805038571357727,0.9707327485084534,0.938033401966095,0.9669913798570633
nya,0.9813200235366821,0.9633713960647583,0.9761185050010681,0.9468629360198975,0.9669182151556015
sna,0.9745858907699585,0.9784612655639648,0.967556357383728,0.9464556574821472,0.9667647927999496
ewe,0.9682244658470154,0.9575417637825012,0.9769675135612488,0.9602827429771423,0.9657541215419769
fon,0.9789796471595764,0.9632014632225037,0.9763956665992737,0.9441995024681091,0.9656940698623657
xho,0.9657246470451355,0.9736190438270569,0.9726755023002625,0.9393095374107361,0.9628321826457977
mos,0.978882372379303,0.9508649110794067,0.9738831520080566,0.946507453918457,0.9625344723463058
bam,0.9686250686645508,0.970695972442627,0.9533568620681763,0.950774073600769,0.9608629941940308
bbj,0.9776561260223389,0.9606755971908569,0.9709004163742065,0.9245582818984985,0.9584476053714752
swa,0.9773586392402649,0.9291791319847107,0.9421808123588562,0.9634218215942383,0.9530351012945175
pcm,0.9793978929519653,0.919319212436676,0.9514147043228149,0.9590910077095032,0.9523057043552399
yor,0.9675340056419373,0.9693977236747742,0.9627998471260071,0.9065494537353516,0.9515702575445175
hau,0.9681404829025269,0.9367620944976807,0.9638522863388062,0.9230353236198425,0.947947546839714
