,PER,DATE,ORG,LOC,Mean
kin,0.9078696966171265,0.9385398626327515,0.9656618237495422,0.8658284544944763,0.9194749593734741
twi,0.9257276058197021,0.9028504490852356,0.9575185775756836,0.8874605894088745,0.918389305472374
tsn,0.92662113904953,0.9226455092430115,0.9419005513191223,0.8692902326583862,0.9151143580675125
luo,0.9008855223655701,0.9146687984466553,0.9546601176261902,0.8883016109466553,0.9146290123462677
zul,0.9096896052360535,0.9314185380935669,0.944566011428833,0.8577746152877808,0.9108621925115585
nya,0.9293001890182495,0.9155771732330322,0.9534855484962463,0.8374969959259033,0.9089649766683578
ibo,0.9155557155609131,0.9390016198158264,0.9534466862678528,0.8234908580780029,0.9078737199306488
wol,0.9305059313774109,0.9376509189605713,0.9578385353088379,0.8006232976913452,0.9066546708345413
ewe,0.8889304399490356,0.8637371063232422,0.9533590078353882,0.8672477602958679,0.8933185786008835
sna,0.9054579734802246,0.919844388961792,0.9186353087425232,0.8220326900482178,0.8914925903081894
xho,0.8994764685630798,0.9260598421096802,0.928260326385498,0.8121259212493896,0.8914806395769119
lug,0.871414840221405,0.8792544603347778,0.8907631635665894,0.9125663638114929,0.8884997069835663
swa,0.9407496452331543,0.8131049275398254,0.8743579387664795,0.8875428438186646,0.878938838839531
mos,0.9164599180221558,0.8148484230041504,0.9496451020240784,0.8266468644142151,0.8769000768661499
bam,0.8855724334716797,0.8921425938606262,0.8731086254119873,0.8387146592140198,0.8723845779895782
pcm,0.920224666595459,0.7907227277755737,0.9028476476669312,0.8738004565238953,0.8718988746404648
fon,0.9175891280174255,0.8194370269775391,0.9308514595031738,0.8042899966239929,0.8680419027805328
hau,0.8893846869468689,0.8880338072776794,0.9094435572624207,0.7610434293746948,0.861976370215416
yor,0.8906762599945068,0.8892124891281128,0.9043934941291809,0.7533151507377625,0.8593993484973907
bbj,0.9096302390098572,0.8215337991714478,0.9322001934051514,0.7644343972206116,0.856949657201767
