,PER,DATE,ORG,LOC,Mean
twi,0.9865545630455017,,0.9869515895843506,0.9741196036338806,0.9825419187545776
ewe,0.9833851456642151,,0.9758986830711365,,0.9796419143676758
pcm,0.9825747609138489,,,0.9736635684967041,0.9781191647052765
lug,0.9797565937042236,,0.975185751914978,,0.9774711728096008
mos,0.9755626916885376,,0.9791033267974854,,0.9773330092430115
fon,0.9816157817840576,,0.9781560301780701,0.9646121263504028,0.9747946461041769
wol,0.9822514057159424,,0.9754560589790344,0.965231716632843,0.9743130604426066
tsn,,,0.9806782007217407,0.9674012660980225,0.9740397334098816
luo,0.9796523451805115,,0.9676966071128845,,0.973674476146698
kin,0.9793887734413147,,0.963870644569397,0.9747203588485718,0.9726599256197611
sna,0.9823398590087891,,,0.9619219899177551,0.9721309244632721
nya,,,0.9756087064743042,0.9682645797729492,0.9719366431236267
bam,,,0.9666545987129211,0.9736040234565735,0.9701293110847473
ibo,,,0.9750645160675049,0.9602012634277344,0.9676328897476196
hau,0.9812700152397156,,0.9736815094947815,0.9454829692840576,0.9668114980061849
xho,0.9693819284439087,,,0.9637582898139954,0.966570109128952
swa,0.984533429145813,,0.9298043251037598,0.9682938456535339,0.9608771999677023
yor,,,0.9726557731628418,0.9439585208892822,0.958307147026062
bbj,,,0.9741497039794922,0.9415037035942078,0.95782670378685
zul,,,,0.9566984176635742,0.9566984176635742
