,LOC,ORG,PER,DATE,Mean
twi,0.9754989015568274,0.9779197724153682,0.9799436817237671,0.9687281788796452,0.975522633643902
kin,0.9682102685904482,0.9790260530837659,0.9694036737892417,0.9811657067280906,0.9744514255478866
lug,0.9829306774058226,0.9438871918120585,0.988230463802713,0.9806019590323044,0.9739125730132245
nya,0.96887072450087,0.9695554807448402,0.9820317467811867,0.9688676289246901,0.9723313952378967
sna,0.9579639329230727,0.971332344365182,0.9771754846977047,0.9787843409942609,0.9713140257450551
luo,0.9727052759761429,0.9721993091288669,0.9607406036941039,0.9692508625931021,0.9687240128480539
zul,0.9596904771857884,0.9719602098715797,0.9634677784085985,0.9673806635769376,0.9656247822607261
tsn,0.9526013534056207,0.9659758075705783,0.9681234931119798,0.9727470317750365,0.9648619214658037
ibo,0.9360376188656239,0.9612824054547502,0.9760637631711181,0.984074354019524,0.964364535377754
xho,0.9537262547781364,0.9646266775839152,0.9604132445360616,0.9774367610977407,0.9640507344989635
bam,0.9495007134097905,0.9604310410199136,0.9752121695364034,0.9692892803268253,0.9636083010732331
wol,0.9333889351996001,0.9718465688335437,0.9778471929665092,0.9647277550934604,0.9619526130232784
mos,0.9407431020882862,0.9672136831762512,0.9751351451241349,0.962234659274487,0.9613316474157898
ewe,0.9414810545342088,0.9660677107186855,0.9651966426973754,0.9563608934908286,0.9572765753602746
fon,0.9355894005808493,0.9747324595092939,0.9739000334416862,0.9445175289207401,0.9571848556131424
yor,0.927363762741418,0.9665948727483296,0.9617092674459391,0.9647496028821513,0.9551043764544594
bbj,0.9143162406587584,0.9718974573135517,0.9720589055677796,0.9431723974914317,0.9503612502578804
hau,0.9479180938226615,0.9665796368270996,0.9681803110306919,0.9159385728165985,0.9496541536242629
swa,0.9489366768911965,0.939452564925938,0.9580587488028659,0.8899552973382825,0.9341008219895707
pcm,0.9452178824459829,0.8980101345632931,0.9765478667566683,0.8801745846612514,0.924987617106799
