,ORG,LOC,PER,DATE,Mean
lug,0.9685158312179178,0.9781788403098027,0.9911735757876718,0.9815663766696561,0.9798586559962621
twi,0.9888946038429268,0.9722358204982812,0.982154226067726,0.9720075798807687,0.9788230575724257
nya,0.981902809475751,0.9645476674504624,0.9837731310568223,0.9690505147568815,0.9748185306849793
kin,0.9825707976267187,0.9646086154234148,0.9702190534418532,0.9808061745800208,0.9745511602680019
sna,0.9827299553378898,0.9538316958521106,0.9784401635363742,0.9810314449308907,0.9740083149143163
luo,0.9843215651378314,0.970435284810702,0.9636676871135774,0.9671498926592552,0.9713936074303415
zul,0.9831272512953914,0.9556372065582468,0.974368151412277,0.971102049744228,0.9710586647525358
xho,0.9775300994033386,0.9475291617389607,0.9723342236043144,0.9816723672761577,0.9697664630056928
ibo,0.9725577370945728,0.9384983940341431,0.980740326836321,0.9868460090130415,0.9696606167445196
tsn,0.9805932658872304,0.9493241671999528,0.971411721736753,0.9745627658260066,0.9689729801624858
mos,0.9834030016793884,0.9411085864010869,0.9803447010320326,0.967618818540583,0.9681187769132726
ewe,0.9828143704934814,0.9526742621537617,0.9693433271521513,0.9583731620271907,0.9658012804566463
wol,0.9746520578027683,0.9340020083683737,0.9829552140518562,0.9666766295936734,0.9645714774541678
bam,0.9529670276958699,0.9467669103252123,0.9764662767611476,0.970217203482425,0.9616043545661638
yor,0.9758660556803629,0.9268267889327154,0.9654948362003595,0.9676416145489801,0.9589573238406044
fon,0.9733919731017596,0.9259218821606513,0.9786585015429219,0.9435399500454985,0.9553780767127078
bbj,0.9732762938265941,0.9211661640891877,0.9777566656620852,0.9485956460810205,0.955198692414722
hau,0.9759453307750086,0.9453962091590355,0.9733314493845695,0.9240500450031209,0.9546807585804337
swa,0.9619646865779659,0.9543358055399656,0.9668318912410323,0.9054019071683792,0.9471335726318357
pcm,0.9345745681236843,0.9504293474480392,0.983001239327486,0.9014589153962078,0.9423660175738544
