,ORG,DATE,PER,LOC,Mean
twi,0.9916210770606995,0.9757897853851318,0.9846558570861816,0.9829189777374268,0.9837464243173599
kin,0.992713987827301,0.9862356185913086,0.9768940806388855,0.9746006727218628,0.9826110899448395
luo,0.9873102307319641,0.9766160249710083,0.978280782699585,0.9816984534263611,0.9809763729572296
tsn,0.982452392578125,0.9807586669921875,0.9846323728561401,0.976028561592102,0.9809679985046387
lug,0.9763522744178772,0.9886088967323303,0.9704388380050659,0.9827603697776794,0.9795400947332382
zul,0.9860338568687439,0.9824187755584717,0.979628324508667,0.9687092304229736,0.979197546839714
nya,0.9877605438232422,0.9736208319664001,0.9869110584259033,0.9667760133743286,0.9787671118974686
ewe,0.989730954170227,0.9614500999450684,0.983211100101471,0.9737812280654907,0.9770433455705643
ibo,0.989019513130188,0.9836258888244629,0.9857684373855591,0.947269082069397,0.9764207303524017
wol,0.9819694757461548,0.9855488538742065,0.9849515557289124,0.9517809748649597,0.9760627150535583
sna,0.9785608053207397,0.978087306022644,0.9772703051567078,0.9606344699859619,0.9736382216215134
bam,0.9650977253913879,0.9727290868759155,0.9784154295921326,0.9699583053588867,0.9715501368045807
fon,0.9862034916877747,0.9538353681564331,0.9812331199645996,0.96355140209198,0.9712058454751968
xho,0.9782014489173889,0.9755714535713196,0.9700659513473511,0.9550379514694214,0.9697192013263702
mos,0.9817918539047241,0.9518612027168274,0.9788406491279602,0.9648661613464355,0.9693399667739868
bbj,0.9833139181137085,0.9571701884269714,0.9857010841369629,0.9451634883880615,0.9678371697664261
swa,0.9609156847000122,0.9474601149559021,0.9807963371276855,0.9801687002182007,0.9673352092504501
pcm,0.9736120104789734,0.9361187815666199,0.9814888834953308,0.9720266461372375,0.9658115804195404
yor,0.9704023599624634,0.9707567691802979,0.9743655323982239,0.9457242488861084,0.9653122276067734
hau,0.9741875529289246,0.9690035581588745,0.9725980162620544,0.9429882764816284,0.9646943509578705
