,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9956637024879456,0.09312862157821655,0.9956623911857605,0.9933725595474243,0.11513038724660873,0.9933710098266602,0.9943467378616333,0.1063309833407402,0.9943456053733826,0.9791299104690552,0.20430484414100647,0.9791250228881836,0.8463135361671448
bbj,0.9953455328941345,0.09648413956165314,0.9953444600105286,0.9767244458198547,0.21575774252414703,0.9767204523086548,0.990838348865509,0.13536351919174194,0.9908360838890076,0.9732322692871094,0.2313769906759262,0.9732247591018677,0.5993655920028687
ewe,0.9945265650749207,0.10462844371795654,0.9945251941680908,0.9966583251953125,0.08175311982631683,0.9966574907302856,0.9962281584739685,0.08685314655303955,0.9962275624275208,0.9619696140289307,0.275791198015213,0.9619601368904114,0.870998203754425
fon,0.9927312731742859,0.12057311832904816,0.9927293062210083,0.9826205968856812,0.18643786013126373,0.9826168417930603,0.9959297776222229,0.09022374451160431,0.9959288239479065,0.9834925532341003,0.1816999912261963,0.9834879040718079,0.8174806237220764
hau,0.9945825934410095,0.10409252345561981,0.9945811629295349,0.9874474406242371,0.15844637155532837,0.9874447584152222,0.9953490495681763,0.09644857048988342,0.9953476786613464,0.9958372712135315,0.09124450385570526,0.9958363771438599,0.782492995262146
ibo,0.997204601764679,0.07477281242609024,0.9972039461135864,0.9865071773529053,0.16427341103553772,0.9865046143531799,0.9972195625305176,0.0745706707239151,0.9972190856933594,0.9934889078140259,0.1141139417886734,0.9934872388839722,0.7142150402069092
kin,0.9972741007804871,0.07383659482002258,0.9972733855247498,0.9975970387458801,0.06932416558265686,0.9975965619087219,0.9969967603683472,0.07750178873538971,0.9969961047172546,0.9835137724876404,0.18158289790153503,0.9835099577903748,0.9115815162658691
lug,0.9992537498474121,0.03863222151994705,0.9992535710334778,0.9983565807342529,0.05733156576752663,0.9983561635017395,0.9961592555046082,0.08764565736055374,0.9961584806442261,0.9646452069282532,0.2659129500389099,0.9646376967430115,0.8643238544464111
luo,0.9975417256355286,0.07012038677930832,0.9975408911705017,0.9981535077095032,0.0607718750834465,0.9981529712677002,0.9965439438819885,0.08313882350921631,0.9965435862541199,0.9907221794128418,0.1362190991640091,0.9907196760177612,0.9238008260726929
mos,0.9934915900230408,0.11409227550029755,0.9934899806976318,0.9887784719467163,0.1498098373413086,0.9887760877609253,0.9958654046058655,0.0909377858042717,0.9958643317222595,0.9559165239334106,0.2969295382499695,0.9559048414230347,0.8781790137290955
nya,0.997073233127594,0.07650969177484512,0.9970725178718567,0.9936343431472778,0.11283346265554428,0.9936327934265137,0.9968697428703308,0.07912321388721466,0.9968689680099487,0.9830150008201599,0.18430908024311066,0.9830111265182495,0.91199791431427
pcm,0.9982119798660278,0.05980200693011284,0.9982115030288696,0.9983543753623962,0.05737181752920151,0.9983538389205933,0.9936190247535706,0.11297013610601425,0.9936176538467407,0.9586013555526733,0.28774553537368774,0.9585927724838257,0.8208875060081482
sna,0.9977063536643982,0.0677301287651062,0.9977057576179504,0.99065762758255,0.136692613363266,0.9906559586524963,0.9947314858436584,0.10264969617128372,0.9947302937507629,0.992345929145813,0.12372660636901855,0.9923439025878906,0.6864876747131348
swa,0.9977673888206482,0.06682407855987549,0.9977666139602661,0.998479962348938,0.05513642355799675,0.9984797239303589,0.9924498200416565,0.12288392335176468,0.9924480319023132,0.9811081290245056,0.19438037276268005,0.9811040163040161,0.7551000714302063
tsn,0.9960809946060181,0.08853207528591156,0.9960801601409912,0.9959965944290161,0.08948297053575516,0.9959955215454102,0.9934995770454407,0.11402195692062378,0.9934980273246765,0.9905590415000916,0.1374112218618393,0.9905570149421692,0.79594886302948
twi,0.9977753162384033,0.06670507788658142,0.9977747201919556,0.9984078407287598,0.05643056333065033,0.9984073638916016,0.9980496168136597,0.06245395168662071,0.998049259185791,0.9849312901496887,0.1736014485359192,0.9849273562431335,0.8444472551345825
wol,0.9960541129112244,0.08883654326200485,0.9960530996322632,0.9894465208053589,0.14528191089630127,0.9894443154335022,0.9948370456695557,0.10161743313074112,0.9948358535766602,0.9771988391876221,0.21354708075523376,0.9771925806999207,0.8453746438026428
xho,0.9939141869544983,0.11032646894454956,0.9939125776290894,0.9852378964424133,0.17182669043540955,0.985234797000885,0.9928116798400879,0.11990310251712799,0.9928098917007446,0.9951193928718567,0.09879946708679199,0.9951182007789612,0.7731952667236328
yor,0.9861528873443604,0.16641652584075928,0.9861497282981873,0.9667224884033203,0.25798270106315613,0.9667160511016846,0.9944742918014526,0.10512498021125793,0.994472861289978,0.9790838360786438,0.20453013479709625,0.9790778756141663,0.850385844707489
zul,0.9936913847923279,0.11232827603816986,0.993689775466919,0.9920254349708557,0.1262889951467514,0.9920238256454468,0.9954977035522461,0.09489208459854126,0.9954966902732849,0.9910134673118591,0.13406586647033691,0.9910109639167786,0.7594283223152161
