,LOC,ORG,DATE,PER,Mean
lug,0.9999787281085064,0.9999737681536842,0.9999609343261847,0.9999867286255337,0.9999750398034772
sna,0.9999810172798276,0.9999645975962035,0.9999509377626662,0.999950491709112,0.9999617610869522
hau,0.9999551064322456,0.9999611528419546,0.9999457378500408,0.9999762065838254,0.9999595509270166
nya,0.9999820648611858,0.9999560022022773,0.9999320728578825,0.9999677565846209,0.9999594741264917
kin,0.9999777395762373,0.9999471296205709,0.9999210924090163,0.9999540100305574,0.9999499929090955
zul,0.9999387084313116,0.9999521944743331,0.9999531547167028,0.9999496835727502,0.9999484352987744
xho,0.9999706791834878,0.9999475310752369,0.9999757969688823,0.9998984290386193,0.9999481090665566
bam,0.9999433429533632,0.999938734277717,0.9999210027549226,0.999962146721399,0.9999413066768504
wol,0.999957129243228,0.9999566823757968,0.9998958102614505,0.9999411646624216,0.9999376966357242
swa,0.999935414787629,0.9999218182893074,0.9999265759383843,0.9999587573166068,0.9999356415829819
twi,0.9999268399210888,0.9999528354963972,0.9998909706826871,0.999970379438391,0.9999352563846411
mos,0.9999315996111263,0.9999462614198297,0.9999010629526449,0.9999587863277241,0.9999344275778312
ibo,0.9999515609644867,0.9998668132450291,0.9999372896941131,0.999967123446885,0.9999306968376285
luo,0.9999600616621916,0.9998991302747035,0.9999264920933874,0.9999073260942154,0.9999232525311245
tsn,0.9999136733466528,0.9999287259459717,0.9999438408338219,0.9999017826800631,0.9999220057016274
ewe,0.9998976354006104,0.9999174740139104,0.9998965811623017,0.9999466937388243,0.9999145960789118
bbj,0.9998674903244109,0.9998929572591477,0.9997918386660529,0.9999442112394308,0.9998741243722606
fon,0.9998830920025447,0.9999276995845916,0.9997374198988703,0.9998674395739188,0.9998539127649814
pcm,0.999854722737009,0.9998072283575172,0.9998068761158597,0.9999105724631909,0.9998448499183943
yor,0.9998047493101034,0.9998702543611161,0.9997841311178891,0.9998604600532911,0.9998298987105999
