,PER,LOC,DATE,ORG,Mean
zul,0.9999941937490756,0.9999994287351435,0.9999971351325503,0.9999983694914997,0.9999972817770674
twi,0.9999919225765134,0.9999989318434783,0.9999966376136336,0.9999991313640967,0.9999966558494305
xho,0.999990331854006,0.9999993095525712,0.9999981596365279,0.999997814528014,0.9999964038927798
ewe,0.9999902998394407,0.9999986056082344,0.9999973600412871,0.9999985269633864,0.9999961981130872
ibo,0.9999873739980156,0.9999986387060699,0.9999986997727917,0.9999989644087649,0.9999959192214105
nya,0.9999910005374448,0.99999887083453,0.9999957680304885,0.9999976488063201,0.9999958220521958
mos,0.9999893404900132,0.999998040263443,0.9999967529967674,0.9999990404886127,0.9999957935597091
hau,0.9999909963491833,0.9999981082273848,0.999996113049607,0.9999977848947331,0.999995750630227
sna,0.9999908864889244,0.9999993139876758,0.999992615283654,0.9999989287929317,0.9999954361382964
tsn,0.9999911603925752,0.9999956779054379,0.9999976346121676,0.9999962580930869,0.9999951827508169
kin,0.9999913996437498,0.9999944911601191,0.9999958502031229,0.9999985831810132,0.9999950810470013
bbj,0.9999879273394889,0.999997564238067,0.9999947840348711,0.9999988434307499,0.9999947797607942
lug,0.9999906439975761,0.9999987339952168,0.9999969651628009,0.9999924131621911,0.9999946890794462
luo,0.9999864987831647,0.9999990467923616,0.9999966238578504,0.9999961605485292,0.9999945824954766
yor,0.999982394277697,0.9999989782816097,0.9999979012520469,0.9999989778035616,0.9999945629037288
wol,0.9999899189356507,0.9999991284824902,0.9999957944351944,0.9999919160243153,0.9999941894694125
swa,0.9999877385525399,0.9999979600903209,0.9999907981768298,0.9999985596410236,0.9999937641151785
fon,0.9999884102336766,0.9999911906644591,0.9999937331620242,0.9999965080400994,0.9999924605250647
pcm,0.999991053977,0.9999974373796453,0.9999825590701551,0.9999959549062051,0.9999917513332514
bam,0.9999905978299355,0.9999877848787389,0.9999949417880312,0.9999642193768017,0.9999843859683768
