,ORG,PER,LOC,DATE,Mean
kin,0.9316650032997131,0.7384588718414307,0.8921965956687927,0.934664249420166,0.9159586211435156
nya,0.9285227656364441,0.759266197681427,0.8739787936210632,0.923595130443573,0.9057688436477013
luo,0.9066858887672424,0.73149573802948,0.8925979733467102,0.9182754755020142,0.902434340489456
lug,0.9009732604026794,0.745083212852478,0.9089287519454956,0.9027681350708008,0.9011029869902367
twi,0.9433201551437378,0.7416840195655823,0.8763725161552429,0.8824013471603394,0.897580084847469
ibo,0.926061749458313,0.7509886622428894,0.8298672437667847,0.9446972608566284,0.8972828672602285
zul,0.912140429019928,0.7507190704345703,0.8290339708328247,0.9271644353866577,0.8867261370802237
sna,0.9321855306625366,0.7533674240112305,0.7796198725700378,0.9546035528182983,0.8861473861083485
swa,0.8863983750343323,0.7017830610275269,0.9010742902755737,0.8669846057891846,0.8812301486146217
tsn,0.8840655088424683,0.7385253310203552,0.8362135291099548,0.930219292640686,0.8806568138739642
hau,0.9239020943641663,0.7531849145889282,0.7703275084495544,0.9247198104858398,0.8706341529983321
wol,0.904903769493103,0.7465240955352783,0.7927724123001099,0.9129276871681213,0.8677762466318467
xho,0.8963671326637268,0.7594711184501648,0.7553895711898804,0.9558525085449219,0.867051463890699
bam,0.8110480904579163,0.7259544134140015,0.8266724348068237,0.8725653886795044,0.834589274101008
fon,0.8951743841171265,0.7380771636962891,0.7771068215370178,0.8359050750732422,0.8341408204409032
mos,0.8938004970550537,0.7516434788703918,0.8139354586601257,0.7927847504615784,0.8319017368983599
pcm,0.8698710203170776,0.715309739112854,0.846725344657898,0.7220520973205566,0.8109696230857201
ewe,0.8908132314682007,0.7539499402046204,0.8336753249168396,0.7043022513389587,0.8085058183451883
yor,0.8796816468238831,0.6758267283439636,0.6842557787895203,0.8309006690979004,0.7958783328143599
bbj,0.8425115942955017,0.7477361559867859,0.6662823557853699,0.8061639666557312,0.7711836882666046
