,ORG,PER,LOC,DATE,Mean
kin,0.9657548069953918,0.813429594039917,0.935582160949707,0.9627601504325867,0.9519290503333596
nya,0.9629730582237244,0.8315630555152893,0.9265844225883484,0.9569643139839172,0.9465410386035645
luo,0.9498883485794067,0.8145300149917603,0.9337323904037476,0.9582430124282837,0.9446848210166482
lug,0.9449957609176636,0.8038423657417297,0.9433317184448242,0.9428461790084839,0.9409817648089789
twi,0.9684446454048157,0.8180206418037415,0.9239320755004883,0.936697781085968,0.9405737714050642
ibo,0.9527971744537354,0.8201456069946289,0.8938608169555664,0.9728692173957825,0.9374954069361967
zul,0.9524335861206055,0.8243534564971924,0.8944246172904968,0.9638546705245972,0.9346974121978859
tsn,0.9337788820266724,0.8231577277183533,0.899723470211029,0.963374674320221,0.9301524477846482
swa,0.9261883497238159,0.7932483553886414,0.9423269033432007,0.9254546761512756,0.9286159576933368
sna,0.959829568862915,0.8280370831489563,0.8574007153511047,0.9740900993347168,0.9284322250123117
hau,0.9598603248596191,0.8360353708267212,0.8657948970794678,0.9540172219276428,0.9247825379465141
wol,0.9405784606933594,0.8264858722686768,0.8777502179145813,0.9522224068641663,0.9216144568000744
xho,0.9429068565368652,0.8296291828155518,0.8461248874664307,0.9778832793235779,0.9204878347371918
bam,0.8954377770423889,0.8084516525268555,0.8961020708084106,0.9347949624061584,0.9068110815060684
fon,0.9436473846435547,0.8121115565299988,0.8594551086425781,0.9029219746589661,0.9002454775610781
mos,0.9458880424499512,0.8241564631462097,0.8730705380439758,0.8791815042495728,0.8979050563830956
ewe,0.9471819400787354,0.8269235491752625,0.9041439294815063,0.825019121170044,0.89083673322902
pcm,0.9012014865875244,0.8067575693130493,0.9111230373382568,0.8380541801452637,0.8819556072646496
yor,0.9379607439041138,0.7807687520980835,0.7998893857002258,0.9084640145301819,0.8801177350524204
bbj,0.9265074729919434,0.8257924318313599,0.7856858372688293,0.8954691290855408,0.8683692762275147
