,DATE,LOC,ORG,PER,Mean
kin,0.9819139417116285,0.975639709074042,0.9911551317202746,0.98149622180701,0.9825512510782388
twi,0.9772179038332415,0.9708472033114277,0.9908373454838032,0.9886691620734018,0.9818929036754687
luo,0.9736532583845248,0.9680862269073952,0.9885968905570528,0.9882777192147285,0.9796535237659254
sna,0.9870205159674423,0.952184299909531,0.9868913122257832,0.9861520868745641,0.9780620537443301
lug,0.9725838024801808,0.9756899962866774,0.9679064985552961,0.9951210366822275,0.9778253335010955
ibo,0.9866630375907258,0.9574263055606806,0.9807509096025263,0.9854074070503029,0.9775619149510588
nya,0.9744492428219861,0.9598048320188598,0.9914295415851232,0.9845638627526115,0.9775618697946452
tsn,0.9826217456255865,0.9516566658455848,0.986175194217949,0.9851557150985872,0.9764023301969269
ewe,0.9726944744164846,0.9566248198902186,0.9877779912130794,0.9872476667806871,0.9760862380751174
zul,0.9735491224357297,0.9552908562978033,0.9862149453473271,0.9828357899503719,0.9744726785078079
xho,0.9836204478029209,0.9423122464381408,0.9830444742091689,0.9841369956886229,0.9732785410347135
wol,0.9784905586330178,0.9413961378236883,0.9876433980120068,0.985258444430232,0.9731971347247362
swa,0.9474936261288661,0.9774824075095085,0.9751822134331065,0.9868407073692305,0.9717497386101779
mos,0.9695074248478235,0.9268599818144381,0.9876031241707639,0.988481581459082,0.9681130280730268
bam,0.9722470800245031,0.9433510044541924,0.972501663355286,0.982816558008295,0.967729076460569
pcm,0.9343149183351764,0.9675545877856642,0.9732159200195353,0.9903011128549647,0.9663466347488351
yor,0.9690776311492894,0.9235398043730249,0.9851060357849297,0.9770599194699483,0.9636958476942981
hau,0.947994516053916,0.934967292849371,0.983535908813926,0.9864693753064772,0.9632417732559225
bbj,0.9572616288450168,0.9228440841964813,0.9766578159846503,0.9893726201702215,0.9615340372990926
fon,0.941223525899623,0.9198176599734167,0.9804406354974291,0.9872004685041,0.9571705724686422
