,ORG,PER,DATE,LOC,Mean
kin,0.9999330639839172,0.9999635219573975,0.9998978972434998,0.999959409236908,0.9999384731054306
lug,0.9999719262123108,0.9999788999557495,0.9999167323112488,0.9998618364334106,0.9999323487281799
nya,0.9999514222145081,0.9999603033065796,0.9998756647109985,0.9999224543571472,0.9999274611473083
sna,0.9999534487724304,0.9999564290046692,0.9998632073402405,0.9999311566352844,0.9999260604381561
xho,0.9999257326126099,0.9998992085456848,0.999930202960968,0.9999064803123474,0.9999154061079025
zul,0.9999483823776245,0.9999197125434875,0.9998809695243835,0.9998993873596191,0.9999121129512787
hau,0.9999198913574219,0.9999487400054932,0.9998741745948792,0.9998981356620789,0.9999102354049683
ibo,0.9998475313186646,0.9999226331710815,0.9998682141304016,0.9999032616615295,0.9998854100704193
luo,0.9998416900634766,0.9999127984046936,0.9998432397842407,0.9998797178268433,0.9998693615198135
tsn,0.9998341202735901,0.9999045729637146,0.9998800754547119,0.9998241066932678,0.9998607188463211
mos,0.9998486042022705,0.9998890161514282,0.9997811317443848,0.9998776912689209,0.9998491108417511
wol,0.999853253364563,0.9998857378959656,0.9998300671577454,0.9998236298561096,0.9998481720685959
twi,0.999860405921936,0.9998666048049927,0.9997938275337219,0.9998085498809814,0.999832347035408
bam,0.9998162388801575,0.9998515248298645,0.9997994899749756,0.9998136162757874,0.9998202174901962
swa,0.99977707862854,0.9998864531517029,0.9997555613517761,0.9997224807739258,0.9997853934764862
ewe,0.9997921586036682,0.9998510479927063,0.999677300453186,0.9997798800468445,0.9997750967741013
fon,0.9997538328170776,0.9997892379760742,0.999595046043396,0.9997564554214478,0.9997236430644989
bbj,0.999652624130249,0.999788224697113,0.9996468424797058,0.9996694922447205,0.9996892958879471
yor,0.9997231364250183,0.9997301697731018,0.9995208978652954,0.9995778799057007,0.999638020992279
pcm,0.9996315836906433,0.9997634291648865,0.9994530081748962,0.9996199607849121,0.9996169954538345
