,ORG,LOC,PER,DATE,Mean
sna,0.9903114438056946,0.9909766912460327,0.9922181367874146,,0.991168757279714
kin,0.9918571710586548,0.9892678260803223,0.9919039607048035,,0.9910096526145935
lug,0.9952479004859924,0.9857587218284607,0.9913303256034851,,0.9907789826393127
nya,0.9906058311462402,0.9838974475860596,0.991428017616272,,0.9886437654495239
hau,0.9866983890533447,0.982923150062561,0.991167426109314,,0.9869296550750732
zul,0.9925440549850464,0.9800535440444946,0.9875938296318054,,0.9867304762204488
ibo,0.9818671345710754,0.9877365827560425,0.9904654622077942,,0.9866897265116373
twi,0.9869714975357056,0.9852790832519531,0.9839082956314087,,0.9853862921396891
wol,0.9848785996437073,0.9818074107170105,0.9846672415733337,,0.9837844173113505
luo,0.9842010736465454,0.9835447072982788,0.9835387468338013,,0.9837615092595419
mos,0.9819245934486389,0.982886552810669,0.9842323064804077,,0.9830144842465719
tsn,0.9851045608520508,0.9773269295692444,0.98598313331604,,0.9828048745791117
xho,0.9879889488220215,0.9858514070510864,0.9633346796035767,,0.9790583451588949
ewe,0.9810274839401245,0.9757187366485596,0.9781396389007568,,0.9782952864964803
bam,0.9639260172843933,0.9744787216186523,0.9802902340888977,,0.9728983243306478
fon,0.9665347337722778,0.9726991653442383,0.9711126089096069,,0.9701155026753744
bbj,0.969262957572937,0.9570198059082031,0.9728263020515442,,0.9663696885108948
pcm,0.9594044089317322,0.9578441977500916,0.9660069942474365,,0.9610852003097534
swa,0.9628216624259949,0.951474666595459,0.9612870216369629,,0.9585277835528055
yor,0.9668965339660645,0.9533253908157349,0.9534675478935242,,0.9578964908917745
