,LOC,DATE,PER,ORG,Mean
kin,0.9912613034248352,0.9776437282562256,0.9961273670196533,0.9911031723022461,0.98903389275074
lug,0.9817350506782532,0.98011714220047,0.9968986511230469,0.9948740601539612,0.9884062260389328
nya,0.9854316115379333,0.9751908183097839,0.9952250719070435,0.9946423172950745,0.9876224547624588
ibo,0.984930157661438,0.9856348633766174,0.9928067922592163,0.9849146008491516,0.9870716035366058
xho,0.9848842024803162,0.9900355935096741,0.9825439453125,0.9899160861968994,0.9868449568748474
hau,0.9830947518348694,0.9825185537338257,0.9935325384140015,0.9875677824020386,0.9866784065961838
luo,0.9863862991333008,0.9849798679351807,0.982700526714325,0.9883769750595093,0.9856109172105789
tsn,0.9787752628326416,0.9844861626625061,0.9891222715377808,0.9873225092887878,0.9849265515804291
sna,0.9936214685440063,0.9558931589126587,0.9952288269996643,0.9909975528717041,0.9839352518320084
zul,0.9706504344940186,0.981544554233551,0.9886608719825745,0.9901300072669983,0.9827464669942856
mos,0.9865502715110779,0.9661494493484497,0.9888315200805664,0.9840867519378662,0.98140449821949
wol,0.9763532876968384,0.9787648320198059,0.9860768914222717,0.9842481017112732,0.9813607782125473
twi,0.985148549079895,0.9715714454650879,0.9836235642433167,0.9827743768692017,0.9807794839143753
ewe,0.979150652885437,0.9758571982383728,0.9798893928527832,0.9821698069572449,0.9792667627334595
bam,0.9724766612052917,0.9771047830581665,0.9802060723304749,0.9690984487533569,0.9747214913368225
pcm,0.9719772934913635,0.9519084692001343,0.9719516634941101,0.9745547771453857,0.9675980508327484
fon,0.9672273397445679,0.9529116153717041,0.9705672860145569,0.962797224521637,0.9633758664131165
swa,0.9509841799736023,0.9644200205802917,0.96612548828125,0.967365562915802,0.9622238129377365
yor,0.943330705165863,0.9682971239089966,0.9552339911460876,0.9716920256614685,0.9596384614706039
bbj,0.9425473213195801,0.9644485116004944,0.9661112427711487,0.9602658748626709,0.9583432376384735
