,PER,DATE,ORG,LOC,Mean
nya,0.9745046906944252,0.9871003513940412,0.9877479206244402,0.9928540795730777,0.9855517605714962
lug,0.9729197045971528,0.9832794940604108,0.9912684453789085,0.9907846456883614,0.9845630724312083
kin,0.9701230252054875,0.9877879868358886,0.9823782176386535,0.9940176661963467,0.983576723969094
sna,0.9705956101170904,0.9861832980311296,0.985900715877697,0.9906984318723704,0.9833445139745719
xho,0.9536374525289051,0.9904026179124856,0.9835200414475561,0.9894136348913514,0.9792434366950745
tsn,0.9667635035726801,0.9852530622164497,0.9781608950392614,0.9839018829257996,0.9785198359385476
luo,0.9630748963679971,0.98247536936222,0.9750428873491702,0.9886499602081751,0.9773107783218906
zul,0.9712190593903718,0.9827285479272092,0.9810118730169035,0.97148919245369,0.9766121681970436
hau,0.964699889421171,0.9819511327601239,0.979106617874875,0.979750199482597,0.9763769598846916
wol,0.9637556689304444,0.9677043255077543,0.9785984339687449,0.9794869277903254,0.9723863390493173
ibo,0.9645997357217238,0.9697679579406416,0.9586041320454529,0.98140603216038,0.9685944644670496
twi,0.9491640955298568,0.9613646930031219,0.9780570295541533,0.9744912157819176,0.9657692584672625
swa,0.9616258569278388,0.9700231541799248,0.9615657467461366,0.9688041415338232,0.9655047248469308
bam,0.9550906597769226,0.9765681328384732,0.9604704334240411,0.960094438558863,0.9630559161495751
mos,0.9513000929692268,0.9575792729351377,0.9727061149536057,0.9689689631882533,0.9626386110115559
ewe,0.9478133582978439,0.9672532972137866,0.9629134333968629,0.9670395424961156,0.9612549078511523
yor,0.9471853547938652,0.9495052974077833,0.9550219930407228,0.9540221373561895,0.9514336956496403
pcm,0.9398102281556563,0.9309417261352182,0.9491300568178106,0.950356179392537,0.9425595476253056
bbj,0.9330933979308736,0.9297704986877494,0.9144123662433531,0.8823176414241295,0.9148984760715264
fon,0.9335293766119968,0.8561009999793849,0.9233297908162359,0.9362307249952921,0.9122977231007274
