,PER,DATE,ORG,LOC,Mean
nya,0.9999405430106835,0.9998890174074843,0.9999698335320458,0.9999685096818849,0.9999419759080246
lug,0.9999260982953203,0.9999041143759994,0.9999592261543784,0.9999638871316016,0.999938331489325
xho,0.9998687815126732,0.999958900117184,0.9999612897196963,0.9999639176160396,0.9999382222413983
zul,0.9999175237191745,0.9999044739897729,0.9999569765778697,0.9999464405516013,0.9999313537096046
hau,0.9998863121587416,0.9999116096761498,0.9999578758556749,0.9999496761082687,0.9999263684497088
luo,0.9998949748095441,0.9999267327660175,0.9999153225336717,0.9999591398266244,0.9999240424839644
sna,0.999892551351895,0.9998704557243195,0.9999699577194817,0.9999581592334061,0.9999227810072755
tsn,0.9999090492846435,0.9998976555897195,0.9999387217240954,0.9999313152753643,0.9999191854684557
kin,0.9998795933608202,0.9998825345983224,0.9999498911358577,0.9999554808732303,0.9999168749920577
swa,0.9999094280537956,0.9998863750573268,0.9999161554114704,0.9999015765550819,0.9999033837694186
bam,0.9998874342899198,0.9999199351807792,0.9999154968150723,0.9998821475803241,0.9999012534665239
mos,0.9998975966739251,0.9998780779762239,0.999928975016106,0.999892729003583,0.9998993446674594
ibo,0.9999178695003834,0.999864274437863,0.9998860232365516,0.9999213267757028,0.9998973734876253
twi,0.9999155836945216,0.9998412509269284,0.9999388579708817,0.9998831528573651,0.9998947113624242
wol,0.9998827722240532,0.9998204342228743,0.9999452667572408,0.9999228109906668,0.9998928210487087
ewe,0.999874058817349,0.9999020167330608,0.9998962635776019,0.9998988801538111,0.9998928048204556
pcm,0.9998610179383746,0.9998429838476237,0.999825638285327,0.9998704612776378,0.9998500253372409
bbj,0.9998718240013864,0.9997889757883895,0.9998610032210001,0.9998592277466956,0.9998452576893679
fon,0.9998398925662431,0.9996538900592437,0.9999058750728715,0.9998792597296879,0.9998197293570116
yor,0.9998002303083762,0.9996955915528914,0.9998389081579103,0.9997735915988405,0.9997770804045045
