,LOC,PER,DATE,ORG,Mean
kin,0.9713236291389057,0.8883676240668074,0.9813989800239382,0.9870940200213216,0.9570460633127431
ibo,0.9606795252190891,0.8934004632988505,0.9889967266556567,0.9825134155064819,0.9563975326700196
twi,0.9663553865304755,0.88708385418085,0.9818002140033893,0.9889433411883498,0.9560456989757662
lug,0.9796442695552187,0.8886778628235759,0.9790513607380817,0.9727490878715785,0.9550306452471138
sna,0.9561648791008796,0.8843557452594781,0.9893365916384065,0.986234420312363,0.9540229090777819
luo,0.9682621661651957,0.8941813552677383,0.9700741347678532,0.9830879700438171,0.9539014065611511
ewe,0.9553943192956749,0.8927304786338431,0.97283607517542,0.9839960523179315,0.9512392313557174
xho,0.9450201084322908,0.8923370735572237,0.9848910862571361,0.9820873706172338,0.9510839097159711
zul,0.9560762855475224,0.8855147390757531,0.9763801739785601,0.9849055165905466,0.9507191787980956
nya,0.9564918751648366,0.8832774207133558,0.9737580794623008,0.9860110954848513,0.949884617706336
tsn,0.9475267827762219,0.8874476416481428,0.9805486016548797,0.9815681417661314,0.949272791961344
wol,0.9411170624077461,0.8811203665613272,0.9791774428290894,0.9788185621138511,0.9450583584780035
mos,0.9348935954371678,0.891627340574738,0.9682720285066992,0.982111820228809,0.9442261961868534
swa,0.9600699440858368,0.8900565659269988,0.9439409561212784,0.9767206098818233,0.9426970190039843
yor,0.9265528736821365,0.8831524530759697,0.977555771764573,0.9834030958906935,0.9426660486033431
bbj,0.9303606814211308,0.8971621246062846,0.962593834532137,0.97794713196151,0.9420159431302656
bam,0.9458484830195752,0.8776288159574295,0.969195263790518,0.9712109675923778,0.9409708825899752
fon,0.9332207374413535,0.8876956577932715,0.9575056815272219,0.9825422147874335,0.9402410728873202
pcm,0.9546910554681564,0.8899014137771808,0.9253401200368819,0.9711641920648039,0.9352741953367558
hau,0.9327879960964712,0.889376800020881,0.9441080565460699,0.9736323709438456,0.934976305901817
