,PER,ORG,DATE,LOC,Mean
pcm,0.9985767469691315,,,0.9996211756927394,0.9990989613309355
swa,0.9991800949664624,0.9988033930968789,,,0.9989917440316707
sna,0.9989673442388539,,,0.9981651157421125,0.9985662299904832
tsn,,0.9995098925614918,,0.9974706488793069,0.9984902707203993
mos,0.9969659638398581,0.9991643428318053,,0.9983737458588162,0.9981680175101598
nya,,0.9982622551236755,,0.9970935821550736,0.9976779186393745
bbj,0.9986579335240439,0.9973417853904719,,0.9967364068515369,0.9975787085886841
lug,0.9990748022090191,0.9983862812616086,,0.9951791285093,0.9975467373266426
twi,0.9988972281192641,,,0.9960409931682093,0.9974691106437367
ibo,,0.9996037771980636,,0.9946810530971604,0.997142415147612
bam,,0.9975156902931156,,0.9958141682508689,0.9966649292719922
kin,0.9979471116987074,0.9952123643593603,,,0.9965797380290339
luo,0.9990753491205587,0.9935034065307309,,,0.9962893778256448
yor,,0.9996677540614674,,0.9927621729360669,0.9962149634987671
xho,0.9987988340641296,,,0.993591397697737,0.9961951158809332
zul,,0.9950566672869785,,0.9962579575135357,0.9956573124002571
wol,,0.9960087495631729,,0.9939031095050206,0.9949559295340967
hau,0.9981728167675257,,,0.9916701998810998,0.9949215083243128
fon,0.9946958464989862,0.9920582969954119,,0.9903718314403435,0.9923753249782471
ewe,0.9945532428801326,0.9736138064140067,,,0.9840835246470696
