,LOC,ORG,DATE,PER
bam,0.9999990463256836,0.9999978542327881,0.9999986290931702,0.9999994039535522
bbj,0.9999983906745911,0.9999995231628418,0.9999982118606567,0.999999463558197
ewe,0.9999986290931702,0.9999995827674866,0.9999977946281433,0.9999992251396179
fon,0.9999990463256836,0.9999995231628418,0.9999982714653015,0.9999993443489075
hau,0.9999980330467224,0.9999991059303284,0.999998152256012,0.9999991059303284
ibo,0.9999983906745911,0.9999997019767761,0.9999987483024597,0.999999463558197
kin,0.9999992847442627,0.9999991655349731,0.9999986886978149,0.9999991059303284
lug,0.9999997019767761,0.9999992251396179,0.9999987483024597,0.999998927116394
luo,0.9999997615814209,0.9999995827674866,0.9999986290931702,0.9999996423721313
mos,0.9999988675117493,0.9999992847442627,0.9999983906745911,0.9999992251396179
nya,0.9999989867210388,0.9999992251396179,0.9999986886978149,0.9999996423721313
pcm,0.9999983906745911,0.9999990463256836,0.9999966621398926,0.9999995827674866
sna,0.9999983906745911,0.9999994039535522,0.9999990463256836,0.9999995827674866
swa,0.9999998211860657,0.9999986290931702,0.9999974370002747,0.999999463558197
tsn,0.9999990463256836,0.9999994039535522,0.9999988079071045,0.9999993443489075
twi,0.9999997019767761,0.9999997019767761,0.9999986886978149,0.9999997019767761
wol,0.9999977946281433,0.9999991059303284,0.9999985098838806,0.9999996423721313
xho,0.999998152256012,0.9999995231628418,0.9999984502792358,0.9999984502792358
yor,0.9999976754188538,0.9999991655349731,0.9999986886978149,0.9999995231628418
zul,0.9999986290931702,0.9999988079071045,0.9999989867210388,0.9999993443489075
