,LOC,ORG,DATE,PER
bam,0.9917781949043274,0.9877733588218689,0.995453417301178,0.9960132241249084
bbj,0.9844909906387329,0.996688961982727,0.9959465265274048,0.9964327812194824
ewe,0.9924222230911255,0.9976128339767456,0.9864729642868042,0.9972286820411682
fon,0.9862852692604065,0.9959887862205505,0.990469753742218,0.9931659698486328
hau,0.9834145903587341,0.9936500191688538,0.9892144799232483,0.9965915679931641
ibo,0.9882144331932068,0.9975032806396484,0.9973077178001404,0.9974218606948853
kin,0.9961594939231873,0.995891809463501,0.9945440292358398,0.9917501211166382
lug,0.9960177540779114,0.9895911812782288,0.9889149069786072,0.9994776248931885
luo,0.9964087009429932,0.9943458437919617,0.9955233335494995,0.9950469732284546
mos,0.9902196526527405,0.9950625896453857,0.9940304756164551,0.9954237341880798
nya,0.9940024018287659,0.9953877925872803,0.9883965253829956,0.9969013333320618
pcm,0.9952235817909241,0.9850829243659973,0.9571079015731812,0.9983628392219543
sna,0.9886077642440796,0.9925720691680908,0.9927025437355042,0.9964571595191956
swa,0.9982693195343018,0.9855476021766663,0.9723466038703918,0.9971478581428528
tsn,0.994351327419281,0.988553524017334,0.9937631487846375,0.9963491559028625
twi,0.9962658882141113,0.9984911680221558,0.9900813102722168,0.9980213642120361
wol,0.9899773597717285,0.9913045167922974,0.9962766766548157,0.9955592751502991
xho,0.9859479069709778,0.9928181767463684,0.9927365183830261,0.992591381072998
yor,0.9880032539367676,0.9950315356254578,0.9956034421920776,0.9965119957923889
zul,0.9921810626983643,0.9975343942642212,0.9929761290550232,0.99388188123703
