,LOC,ORG,DATE,PER
bam,0.955639123916626,0.7938556671142578,,
bbj,0.8243986964225769,0.9003496766090393,,
ewe,,0.9154478907585144,,0.9505494832992554
fon,0.9228561520576477,0.931759238243103,,0.954048216342926
hau,0.9241131544113159,0.8627967834472656,,0.933548092842102
ibo,0.8878430128097534,0.9322495460510254,,
kin,0.9509910345077515,0.9360650181770325,,0.9577124118804932
lug,,0.8814865946769714,,0.9406371116638184
luo,,0.8683186173439026,,0.923965573310852
mos,,0.8858563899993896,,0.9497748017311096
nya,0.9229984283447266,0.9229279160499573,,0.9564493894577026
pcm,0.9339188933372498,,,0.9707077741622925
sna,0.9281899929046631,0.9099223613739014,,0.9350467920303345
swa,0.9626134634017944,0.8516421914100647,,0.9642742872238159
tsn,0.9282047152519226,0.9301245808601379,,
twi,0.9613587260246277,0.9442923665046692,,0.9737993478775024
wol,0.8970122337341309,0.9151731133460999,,0.9593127965927124
xho,0.8936219215393066,,,0.891207754611969
yor,0.8073819875717163,0.8697792291641235,,
zul,0.9221778512001038,,,0.914795458316803
