,ORG,DATE,PER,LOC,Mean
lug,0.990915834903717,0.9780083298683167,0.9923873543739319,0.98405522108078,0.9863416850566864
kin,0.9882305860519409,0.9823876619338989,0.9940412640571594,0.9797493815422058,0.9861022233963013
sna,0.9890269637107849,0.9732314944267273,0.9832469820976257,0.9892929196357727,0.9836995899677277
twi,0.987674355506897,0.9744870066642761,0.9880676865577698,0.9821078777313232,0.9830842316150665
ibo,0.9809839725494385,0.9800330400466919,0.9906418919563293,0.9779151082038879,0.9823935031890869
mos,0.9889926314353943,0.96946120262146,0.9868224859237671,0.98403000831604,0.9823265820741653
luo,0.9796303510665894,0.9770948886871338,0.9851401448249817,0.9849783778190613,0.9817109405994415
hau,0.985061526298523,0.9796459674835205,0.9827591776847839,0.9782090783119202,0.9814189374446869
zul,0.9938765168190002,0.977048397064209,0.9809460043907166,0.971549928188324,0.9808552116155624
nya,0.9879114627838135,0.9780685305595398,0.9833422303199768,0.9713111519813538,0.980158343911171
xho,0.9913517236709595,0.9739172458648682,0.9590836763381958,0.9813566207885742,0.9764273166656494
bam,0.9688774943351746,0.9717670679092407,0.9854207634925842,0.9793569445610046,0.976355567574501
swa,0.9747875928878784,0.9642011523246765,0.9826709628105164,0.9830250144004822,0.9761711806058884
wol,0.982142984867096,0.9653328657150269,0.9726519584655762,0.982183575630188,0.9755778461694717
ewe,0.9850941896438599,0.961858332157135,0.9804233312606812,0.973210334777832,0.975146546959877
tsn,0.9788370132446289,0.9807353615760803,0.9710574746131897,0.9673557281494141,0.9744963943958282
fon,0.9798822999000549,0.9481620788574219,0.9588828086853027,0.9719351530075073,0.9647155851125717
bbj,0.9756350517272949,0.9633731842041016,0.9757726192474365,0.9292191863059998,0.9610000103712082
pcm,0.9692832231521606,0.9318981766700745,0.9775263667106628,0.9618096351623535,0.9601293504238129
yor,0.9779292345046997,0.9636953473091125,0.9590306878089905,0.935185968875885,0.9589603096246719
