,ORG,DATE,PER,LOC,Mean
lug,0.9836604595184326,,0.99086993932724,,0.9872651994228363
sna,0.9867569804191589,,0.9823347330093384,0.9787278771400452,0.9826065301895142
nya,0.9787178039550781,,0.9888326525688171,0.9722822904586792,0.9799442489941915
twi,0.9774498343467712,,0.9861423969268799,0.9706150889396667,0.9780691067377726
hau,0.975386381149292,,0.9831926226615906,0.9747133851051331,0.9777641296386719
kin,0.9752535223960876,,0.9901394844055176,0.9670641422271729,0.977485716342926
zul,0.9823291897773743,,0.9840959906578064,0.9650601148605347,0.9771617650985718
mos,0.9699243307113647,,0.9825149774551392,0.9745299816131592,0.9756564299265543
luo,0.9646487832069397,,0.9846418499946594,,0.9746453166007996
wol,0.9664392471313477,,0.977883517742157,0.9738315343856812,0.9727180997530619
ibo,0.9704476594924927,,,0.9724981188774109,0.9714728891849518
swa,0.9627588391304016,,0.980251669883728,0.9672322869300842,0.9700809319814047
ewe,0.9703314304351807,,0.9772047400474548,0.9530606269836426,0.966865599155426
bam,0.9494364261627197,,0.9767829179763794,0.9711286425590515,0.9657826622327169
fon,0.967413604259491,,0.9625656008720398,0.9666579961776733,0.9655457337697347
xho,0.9599999785423279,,0.965648889541626,0.9688621759414673,0.9648370146751404
tsn,0.9657682776451111,,,0.9550091624259949,0.960388720035553
bbj,0.9611479640007019,,0.9785016775131226,0.9396165609359741,0.9597554008165995
pcm,0.9482166767120361,,0.9791867136955261,0.9343972206115723,0.9539335370063782
yor,0.9621431827545166,,,0.9405568838119507,0.9513500332832336
