,ORG,DATE,PER,LOC,Mean
lug,0.974901020526886,,0.9899711608886719,,0.9824360907077789
sna,0.9846344590187073,,0.9825119972229004,0.9800660610198975,0.9824041724205017
nya,0.9781599640846252,,0.9884409308433533,0.9767494201660156,0.981116771697998
wol,0.970422089099884,,0.9767014980316162,0.9749998450279236,0.9740411440531412
hau,0.9707107543945312,,0.974245011806488,0.976264238357544,0.9737400015195211
luo,0.9675998687744141,,0.9798212051391602,,0.9737105369567871
zul,,,0.984039306640625,0.960709273815155,0.97237429022789
kin,0.9792652130126953,,0.987480878829956,0.9492538571357727,0.971999982992808
swa,0.9655346274375916,,0.9807240962982178,0.9671190977096558,0.9711259404818217
mos,0.9605091214179993,,0.9809808731079102,,0.9707449972629547
xho,,,0.9644128084182739,0.9748522043228149,0.9696325063705444
twi,0.966300904750824,,0.9768969416618347,0.9620020985603333,0.9683999816576639
ibo,0.961651086807251,,,0.9723014831542969,0.9669762849807739
tsn,0.9686309099197388,,,0.9565783143043518,0.9626046121120453
ewe,0.9627720713615417,,0.9500294327735901,,0.9564007520675659
yor,0.9550445079803467,,,0.9397835731506348,0.9474140405654907
fon,0.9296340346336365,,0.9556796550750732,0.9505500197410583,0.9452879031499227
bam,0.9243435263633728,,,0.9624439477920532,0.943393737077713
pcm,,,0.972510576248169,0.8965213894844055,0.9345159828662872
bbj,0.9145991206169128,,,0.8596524000167847,0.8871257603168488
