,ORG,DATE,PER,LOC,Mean
sna,0.9842562675476074,,0.9756082892417908,0.9711077213287354,0.9769907593727112
twi,0.9752378463745117,,0.9850879311561584,0.9641408920288086,0.9748222231864929
lug,0.9805917143821716,,0.9865983724594116,0.9555585384368896,0.974249541759491
zul,0.9771760106086731,,0.974249541759491,0.9635891914367676,0.9716715812683105
kin,0.9664890766143799,,0.9852604866027832,0.9588797688484192,0.9702097773551941
ibo,0.9613779187202454,,0.9875671863555908,0.9616114497184753,0.9701855182647705
mos,0.9650038480758667,,0.9751235842704773,0.9680699110031128,0.969399114449819
nya,0.9736036062240601,,0.9811026453971863,0.950253427028656,0.9683198928833008
hau,0.9682433605194092,,0.974044919013977,0.9616488814353943,0.9679790536562601
wol,0.9607426524162292,,0.9638601541519165,0.9613966941833496,0.9619998335838318
luo,0.9410477876663208,,0.9796851277351379,0.9617919921875,0.9608416358629862
xho,0.974524974822998,,0.9452300667762756,0.9554799795150757,0.9584116737047831
ewe,0.9605904221534729,,0.9716235399246216,0.9405977129936218,0.9576038916905721
bam,0.9369678497314453,,0.972969651222229,0.9576882123947144,0.9558752377827963
swa,0.9433800578117371,,0.96720290184021,0.9565945863723755,0.9557258486747742
fon,0.9591034650802612,,0.9437118768692017,0.9515953063964844,0.9514702161153158
tsn,0.9484314322471619,,0.9647050499916077,0.9411633610725403,0.9514332811037699
yor,0.9582082033157349,,0.9630000591278076,0.9126220941543579,0.9446101188659668
bbj,0.9472757577896118,,0.9737247824668884,0.9087425470352173,0.9432476957639059
pcm,0.9219058752059937,,0.9687841534614563,0.9226863980293274,0.9377921422322592
