Language,Cosine_Similarity
lug,0.99958265
tsn,0.9991757
pcm,0.999172
swa,0.99912196
twi,0.9991059
kin,0.99905246
bam,0.9990382
wol,0.9986823
ewe,0.99865264
nya,0.9986394
luo,0.9984898
hau,0.99839437
zul,0.99833834
ibo,0.9983063
xho,0.99795127
mos,0.9978371
bbj,0.9977756
sna,0.99737126
fon,0.99687636
yor,0.99629027
