,ORG,PER,DATE,LOC,Mean
luo,0.9871451132973613,0.9613655505618298,0.981603713373347,0.9839196407766831,0.9785085045023053
kin,0.9849962595504368,0.9577106701227762,0.9851196580855828,0.981259636782118,0.9772715561352285
twi,0.9867638207285112,0.9642785860184988,0.9755676621146273,0.9739106823469557,0.9751301878021483
lug,0.9790595019217306,0.9578634572505359,0.9852988355465184,0.9727989826203614,0.9737551943347866
nya,0.9853011728229814,0.9565601915042244,0.9743602210670087,0.9785634159235883,0.9736962503294507
zul,0.9828379821142454,0.9556466413560808,0.9844576613488983,0.9710334928579748,0.9734939444192998
ibo,0.9809043599425107,0.9576610768889366,0.9874015027310427,0.9661751565082848,0.9730355240176937
hau,0.9856219153151577,0.9580672958021822,0.9864352216443815,0.9604029971073507,0.9726318574672681
sna,0.9798430664680173,0.9571054905974236,0.9922143651439,0.9604716761748243,0.9724086495960413
swa,0.9817715178937596,0.9529072895252988,0.970710076067257,0.9793471426767917,0.9711840065407769
tsn,0.9799678829438081,0.9561764306456716,0.9836042256581001,0.9608308636374847,0.9701448507212662
xho,0.9801779966248475,0.9596367874507706,0.991275669459778,0.9466919749203906,0.9694456071139467
wol,0.9812590103590823,0.9586897443865753,0.9733883937072828,0.956027431807095,0.9673411450650089
fon,0.9832429518066503,0.9594426521973498,0.9627029834132067,0.95365092786561,0.9647598788207041
mos,0.9806622182025988,0.9499154169992143,0.9664316634506249,0.9566003446346569,0.9634024108217738
bam,0.9535395551404747,0.9523567175266469,0.9731704498166892,0.972325531889414,0.9628480635933062
ewe,0.9809014335477991,0.960127068684021,0.9213741853640709,0.9767608646979026,0.9597908880734484
yor,0.9804074308407678,0.9383878403003176,0.9563413834539604,0.9352110199093362,0.9525869186260955
pcm,0.9708140086506227,0.958256484465656,0.8878928220715286,0.977894982435656,0.9487145744058658
bbj,0.9757255295060193,0.9606258587885,0.912158877708006,0.9232248205910689,0.9429337716483985
