,LOC,DATE,ORG,PER
bam,0.9605120420455933,,0.9603827595710754,0.9773473143577576
bbj,0.9309273362159729,,0.9766098260879517,0.9779640436172485
ewe,0.9663792848587036,,0.9847458600997925,0.9680766463279724
fon,0.9523127675056458,,0.9844505786895752,0.9781287312507629
hau,0.9455549716949463,,0.9812609553337097,0.9707190990447998
ibo,0.9369548559188843,,0.9832007884979248,0.981917142868042
kin,0.9718828201293945,,0.9860733151435852,0.9775578379631042
lug,0.9812150001525879,,0.972858726978302,0.9767171740531921
luo,0.975175142288208,,0.9659909009933472,0.9704992175102234
mos,0.9553716778755188,,0.9821525812149048,0.9787581562995911
nya,0.9555802345275879,,0.9819397330284119,0.982932448387146
pcm,0.9606035351753235,,0.9516111612319946,0.9781312346458435
sna,0.960204005241394,,0.9810819625854492,0.9754550457000732
swa,0.9585075378417969,,0.9526132345199585,0.9647847414016724
tsn,0.9652918577194214,,0.981961190700531,0.9789419770240784
twi,0.9778370261192322,,0.9883834719657898,0.982968807220459
wol,0.9432205557823181,,0.9784333109855652,0.9815241098403931
xho,0.9554157853126526,,0.9757943749427795,0.9624715447425842
yor,0.9170125722885132,,0.9756503701210022,0.9703352451324463
zul,0.965548038482666,,0.9875099062919617,0.9754796028137207
