,DATE,ORG,LOC,PER,Mean
ewe,,0.9882122278213501,,0.9863177537918091,0.9872649908065796
twi,,0.988389253616333,0.9780054092407227,0.9900407791137695,0.9854784806569418
nya,,0.9823393225669861,0.9792121648788452,0.993137776851654,0.9848964214324951
kin,,0.9855446815490723,0.9780738949775696,0.9855373501777649,0.9830519755681356
fon,,0.9838486313819885,0.9778963327407837,0.9847714900970459,0.9821721514066061
mos,,0.986078679561615,0.9736896753311157,0.9859525561332703,0.9819069703420004
wol,,0.9811457991600037,0.9667457938194275,0.9906178116798401,0.9795031348864237
tsn,,0.9842084050178528,0.9747772216796875,,0.9794928133487701
swa,,0.967167317867279,0.9812802672386169,0.9896049499511719,0.9793508450190226
sna,,0.980010986328125,0.9723897576332092,0.9818457961082458,0.9780821800231934
luo,,0.9701105356216431,,0.9832988977432251,0.9767047166824341
lug,,0.9715649485588074,,0.981043815612793,0.9763043820858002
pcm,,0.9608938097953796,0.9787181615829468,0.9881667494773865,0.9759262402852377
bbj,,0.9855396747589111,0.9606198668479919,0.9806209206581116,0.9755934874216715
zul,,,0.9668848514556885,0.9819706678390503,0.9744277596473694
hau,,0.974949300289154,0.9571888446807861,0.9892295598983765,0.9737892349561056
ibo,,0.986169695854187,0.9580796957015991,,0.9721246957778931
xho,,,0.9728414416313171,0.9707101583480835,0.9717757999897003
bam,,0.9613370895385742,0.9814884066581726,,0.9714127480983734
yor,,0.9828149676322937,0.9475229382514954,,0.9651689529418945
