,DATE,ORG,LOC,PER,Mean
lug,0.8320986032485962,0.8616883158683777,0.8783990144729614,0.9745253920555115,0.8866778314113617
kin,0.8831455707550049,0.9063791036605835,0.8695837259292603,0.8682405352592468,0.8818372339010239
nya,0.8422685265541077,0.9054040312767029,0.8266074061393738,0.900568962097168,0.8687122315168381
twi,0.7808215618133545,0.9047971963882446,0.850541889667511,0.905547022819519,0.8604269176721573
luo,0.8495380282402039,0.8542652130126953,0.8489169478416443,0.8541712164878845,0.851722851395607
ibo,0.901553213596344,0.8759785890579224,0.746326744556427,0.8708626627922058,0.8486803025007248
tsn,0.8683383464813232,0.8500404953956604,0.7887060046195984,0.862061083316803,0.8422864824533463
sna,0.9039448499679565,0.8591753840446472,0.6817857027053833,0.8925220966339111,0.8343570083379745
zul,0.860228419303894,0.8743469715118408,0.7742252945899963,0.7966073751449585,0.8263520151376724
swa,0.7702710032463074,0.7674389481544495,0.8863151669502258,0.8546763062477112,0.8196753561496735
hau,0.8606564402580261,0.8755480647087097,0.6591599583625793,0.8820822238922119,0.8193616718053818
wol,0.8422495722770691,0.8382993340492249,0.6974157094955444,0.8732070326805115,0.8127929121255875
xho,0.9062854647636414,0.8483495712280273,0.6392508745193481,0.8478121161460876,0.8104245066642761
fon,0.7351053953170776,0.8380594253540039,0.6662673354148865,0.8656579852104187,0.7762725353240967
bam,0.7762041091918945,0.7141211032867432,0.7616419792175293,0.8402909636497498,0.7730645388364792
mos,0.6379043459892273,0.8206002712249756,0.7026947736740112,0.8651682138442993,0.7565919011831284
ewe,0.5284269452095032,0.8505270481109619,0.7739702463150024,0.8693403601646423,0.7555661499500275
pcm,0.4838264286518097,0.7444881796836853,0.8258360028266907,0.8743487596511841,0.7321248427033424
bbj,0.6624022722244263,0.7775238752365112,0.5296465158462524,0.8635256290435791,0.7082745730876923
yor,0.7127394080162048,0.7888417840003967,0.5354917645454407,0.7236291766166687,0.6901755332946777
