,LOC,PER,ORG,DATE,Mean
kin,0.9538097120708433,0.9486111524357212,0.9697492513451622,0.9798654156444647,0.963008882874048
lug,0.9768720756382785,0.946875207375972,0.9464649557207359,0.9627980627902791,0.9582525753813163
luo,0.9322560174798377,0.9357663224644902,0.9776300487623858,0.9807152783887573,0.9565919167738678
twi,0.9402788120198711,0.9439746415226339,0.9708640761719004,0.9683698522023074,0.9558718454791783
swa,0.957788905436085,0.9205706241307839,0.9731312547006532,0.959347618784697,0.9527096007630548
sna,0.8877511220584361,0.9428011863115376,0.9694215637170613,0.9902764786072908,0.9475625876735815
ibo,0.9108213329051074,0.9309508662097136,0.9595810984304526,0.9880525064836365,0.9473514510072275
zul,0.8831861265231169,0.9581225573280548,0.9518749929601613,0.9796824400848791,0.9432165292240531
ewe,0.9369079246580366,0.9392453330517545,0.9687356669986852,0.9146062920512286,0.9398738041899263
nya,0.912685634604781,0.9051463190355168,0.9697219571677539,0.9581182348525689,0.9364180364151551
tsn,0.8647435852263777,0.9387925350102985,0.9638910205339988,0.9749675198288591,0.9355986651498834
hau,0.8532068138248904,0.9474477599023327,0.95645230576072,0.9815480676028232,0.9346637367726915
bam,0.8868932833619327,0.9301529300664945,0.9451246156651679,0.9680889682232083,0.932564949329201
wol,0.8339566235402242,0.952339575035102,0.9603843732262384,0.9684715539601642,0.9287880314404321
xho,0.8043773221705901,0.9600918183829534,0.9522816365673203,0.9900745377288647,0.9267063287124322
fon,0.8479579887282401,0.941214545227821,0.9593858928310227,0.9501606208440557,0.9246797619077849
mos,0.8455644208923071,0.9213464748445302,0.9639999836869552,0.9610818465654224,0.9229981814973037
pcm,0.9415346985855014,0.943881044254369,0.9548441990216319,0.8132331703806297,0.913373278060533
bbj,0.7931351934096438,0.942123156868742,0.9381389417726663,0.9145336326677266,0.8969827311796947
yor,0.7866181905533979,0.8687333499699165,0.9611263967148838,0.9457523708494728,0.8905575770219176
