,LOC,PER,ORG,DATE,Mean
ibo,0.999967317041759,0.9999837037010625,0.9999899791430228,0.9999802594402685,0.9999803148315283
kin,0.9999813773340919,0.9999780646032821,0.9999935366285762,0.9999672859967729,0.9999800661406807
wol,0.9999603703531121,0.9999834608719038,0.999991296584485,0.999967130382885,0.9999755645480966
nya,0.9999864180133989,0.999953960305167,0.9999913719194656,0.9999632892117377,0.9999737598624423
zul,0.9999580440867502,0.9999772784297846,0.9999773684145852,0.9999797607997336,0.9999731129327133
sna,0.9999338287963354,0.9999763122495151,0.9999911394264341,0.9999836247068009,0.9999712262947713
luo,0.9999909132893747,0.9999257793217922,0.9999917109210561,0.9999731122778158,0.9999703789525097
tsn,0.9999794078828593,0.9999363071394688,0.9999843287217182,0.9999680848570602,0.9999670321502767
bam,0.999958356997959,0.9999711907354822,0.9999723061635664,0.9999611185464261,0.9999657431108584
lug,0.9999606165596704,0.9999591871598208,0.9999715584077554,0.9999708813500912,0.9999655608693345
swa,0.9999810847193961,0.99996203981992,0.9999926027805706,0.999925713114933,0.999965360108705
fon,0.9999729349639392,0.9999367732101556,0.9999856830222733,0.9999649176501989,0.9999650772116417
hau,0.9999278144478965,0.9999768582748688,0.9999721660703795,0.9999788988857332,0.9999639344197195
xho,0.9998795512648978,0.9999833180177162,0.9999837386783547,0.9999895665461862,0.9999590436267888
yor,0.9999348361703569,0.9999424074078898,0.9999831490943519,0.9999715980849452,0.9999579976893859
mos,0.9999571119786984,0.9999706730809351,0.9999928391104473,0.9999050878804129,0.9999564280126234
twi,0.9999256924588168,0.9999595043453792,0.9999859849341514,0.9999285371669243,0.9999499297263179
pcm,0.999961610604039,0.999975295830925,0.999986605979353,0.9998433997084454,0.9999417280306906
ewe,0.9999207466992832,0.9999496721735491,0.9999664132079876,0.9995999040981449,0.9998591840447413
bbj,0.999791005359349,0.9999556896888535,0.9997948107073491,0.9997393462694092,0.9998202130062402
