layer,model,rank_type,language,cosine
1,afroxlmr,top5,kin,0.9666071534156799
1,afroxlmr,top5,twi,0.9569597244262695
1,afroxlmr,top5,luo,0.9560634642839432
1,afroxlmr,top5,lug,0.953813225030899
1,afroxlmr,top5,nya,0.9535665512084961
1,afroxlmr,worst5,hau,0.9142440557479858
1,afroxlmr,worst5,mos,0.9146236926317215
1,afroxlmr,worst5,yor,0.9173980951309204
1,afroxlmr,worst5,fon,0.9181478917598724
1,afroxlmr,worst5,bbj,0.9188096076250076
2,afroxlmr,top5,kin,0.9856792539358139
2,afroxlmr,top5,twi,0.9840992987155914
2,afroxlmr,top5,luo,0.9834205359220505
2,afroxlmr,top5,nya,0.9815596491098404
2,afroxlmr,top5,lug,0.9811694473028183
2,afroxlmr,worst5,hau,0.9638844579458237
2,afroxlmr,worst5,fon,0.968820333480835
2,afroxlmr,worst5,yor,0.9691169410943985
2,afroxlmr,worst5,bbj,0.9705690443515778
2,afroxlmr,worst5,mos,0.9712158143520355
3,afroxlmr,top5,kin,0.9882070273160934
3,afroxlmr,top5,twi,0.9865588247776031
3,afroxlmr,top5,luo,0.9852189421653748
3,afroxlmr,top5,lug,0.9845819622278214
3,afroxlmr,top5,ibo,0.9843898266553879
3,afroxlmr,worst5,hau,0.9707001894712448
3,afroxlmr,worst5,yor,0.974002331495285
3,afroxlmr,worst5,fon,0.9741595536470413
3,afroxlmr,worst5,pcm,0.9753047078847885
3,afroxlmr,worst5,bbj,0.9755381345748901
4,afroxlmr,top5,twi,0.9847666174173355
4,afroxlmr,top5,kin,0.9837343990802765
4,afroxlmr,top5,luo,0.9822623431682587
4,afroxlmr,top5,lug,0.9818533360958099
4,afroxlmr,top5,nya,0.9806020259857178
4,afroxlmr,worst5,hau,0.9671818763017654
4,afroxlmr,worst5,bbj,0.9685037583112717
4,afroxlmr,worst5,fon,0.9685152024030685
4,afroxlmr,worst5,yor,0.9687539637088776
4,afroxlmr,worst5,pcm,0.9691465497016907
5,afroxlmr,top5,twi,0.985090970993042
5,afroxlmr,top5,kin,0.984165757894516
5,afroxlmr,top5,luo,0.9827355295419693
5,afroxlmr,top5,nya,0.9820286929607391
5,afroxlmr,top5,tsn,0.9810646325349808
5,afroxlmr,worst5,hau,0.9678811132907867
5,afroxlmr,worst5,yor,0.969427302479744
5,afroxlmr,worst5,fon,0.9708845466375351
5,afroxlmr,worst5,bbj,0.9709648787975311
5,afroxlmr,worst5,pcm,0.9709853529930115
6,afroxlmr,top5,twi,0.9874150454998016
6,afroxlmr,top5,kin,0.9857134222984314
6,afroxlmr,top5,luo,0.9852363169193268
6,afroxlmr,top5,ibo,0.9835162311792374
6,afroxlmr,top5,tsn,0.9823125004768372
6,afroxlmr,worst5,hau,0.9718583822250366
6,afroxlmr,worst5,pcm,0.9731684476137161
6,afroxlmr,worst5,bbj,0.9736199826002121
6,afroxlmr,worst5,yor,0.973805770277977
6,afroxlmr,worst5,swa,0.9739497750997543
7,afroxlmr,top5,twi,0.9897219985723495
7,afroxlmr,top5,kin,0.9885348677635193
7,afroxlmr,top5,luo,0.9875118881464005
7,afroxlmr,top5,tsn,0.9853311032056808
7,afroxlmr,top5,lug,0.9845410734415054
7,afroxlmr,worst5,yor,0.9769836217164993
7,afroxlmr,worst5,swa,0.9772997498512268
7,afroxlmr,worst5,pcm,0.9777267426252365
7,afroxlmr,worst5,xho,0.9777756035327911
7,afroxlmr,worst5,hau,0.9778866320848465
8,afroxlmr,top5,twi,0.9920477271080017
8,afroxlmr,top5,kin,0.9888253609339396
8,afroxlmr,top5,luo,0.9875139991442362
8,afroxlmr,top5,pcm,0.9867660999298096
8,afroxlmr,top5,swa,0.9854445656140646
8,afroxlmr,worst5,xho,0.9718223810195923
8,afroxlmr,worst5,yor,0.9725159207979838
8,afroxlmr,worst5,bbj,0.9763274192810059
8,afroxlmr,worst5,sna,0.9764557679494222
8,afroxlmr,worst5,ibo,0.9766496817270914
9,afroxlmr,top5,twi,0.9923403660456339
9,afroxlmr,top5,luo,0.9876032471656799
9,afroxlmr,top5,kin,0.9875427881876627
9,afroxlmr,top5,tsn,0.9864383339881897
9,afroxlmr,top5,ewe,0.9855424960454305
9,afroxlmr,worst5,xho,0.9716040889422098
9,afroxlmr,worst5,yor,0.971847414970398
9,afroxlmr,worst5,bbj,0.974047064781189
9,afroxlmr,worst5,sna,0.9761287967363993
9,afroxlmr,worst5,bam,0.976875901222229
10,afroxlmr,top5,twi,0.9910401701927185
10,afroxlmr,top5,kin,0.9859089851379395
10,afroxlmr,top5,tsn,0.984244167804718
10,afroxlmr,top5,ewe,0.984195868174235
10,afroxlmr,top5,lug,0.9840372800827026
10,afroxlmr,worst5,yor,0.9644788503646851
10,afroxlmr,worst5,xho,0.9666556914647421
10,afroxlmr,worst5,bbj,0.9706292947133383
10,afroxlmr,worst5,ibo,0.9731243848800659
10,afroxlmr,worst5,bam,0.973580559094747
11,afroxlmr,top5,twi,0.990345279375712
11,afroxlmr,top5,ewe,0.9880780975023905
11,afroxlmr,top5,tsn,0.987571100393931
11,afroxlmr,top5,kin,0.9868277510007223
11,afroxlmr,top5,pcm,0.9863983790079752
11,afroxlmr,worst5,xho,0.9745515187581381
11,afroxlmr,worst5,yor,0.9750194152196249
11,afroxlmr,worst5,bbj,0.9768529931704203
11,afroxlmr,worst5,bam,0.9777079820632935
11,afroxlmr,worst5,ibo,0.9802770018577576
12,afroxlmr,top5,twi,0.9850558439890543
12,afroxlmr,top5,ewe,0.9821582237879435
12,afroxlmr,top5,kin,0.9815297722816467
