,DATE,PER,LOC,ORG,Mean
xho,0.9999934434890747,0.999953031539917,0.999988853931427,0.9999931454658508,0.9999908069511513
zul,0.9999932646751404,0.999961256980896,0.9999896287918091,0.9999906420707703,0.9999904013299322
lug,0.9999905228614807,0.9999566078186035,0.9999895691871643,0.9999886751174927,0.9999887323998785
kin,0.9999915957450867,0.9999565482139587,0.9999901056289673,0.9999868869781494,0.9999886727952337
nya,0.9999918937683105,0.9999605417251587,0.9999946355819702,0.9999809861183167,0.9999884281839643
ewe,0.9999837875366211,0.9999498128890991,0.9999930262565613,0.9999886751174927,0.9999874915395465
tsn,0.9999920129776001,0.9999608993530273,0.999987006187439,0.9999852776527405,0.9999873924565006
wol,0.9999880790710449,0.9999536871910095,0.9999935030937195,0.9999832510948181,0.9999873792970335
luo,0.9999901652336121,0.9999592304229736,0.9999923706054688,0.9999814033508301,0.9999872329947236
yor,0.9999873042106628,0.9999594688415527,0.9999876618385315,0.9999886751174927,0.999987142426627
sna,0.9999845623970032,0.9999592304229736,0.9999880194664001,0.9999910593032837,0.9999871362339366
ibo,0.9999940991401672,0.9999552965164185,0.999981701374054,0.9999841451644897,0.9999858342207871
mos,0.999980628490448,0.9999392628669739,0.9999857544898987,0.9999889731407166,0.9999839276462407
twi,0.999970018863678,0.99993497133255,0.9999903440475464,0.9999915361404419,0.9999826937526851
bam,0.9999865293502808,0.9999493956565857,0.9999898076057434,0.9999738931655884,0.9999825265500453
bbj,0.9999784231185913,0.9999509453773499,0.9999809861183167,0.9999896287918091,0.9999821797593847
swa,0.9999732971191406,0.9999537467956543,0.9999902248382568,0.9999773502349854,0.9999796012779335
hau,0.9999608397483826,0.999945342540741,0.9999883770942688,0.9999867081642151,0.9999777767565343
fon,0.9999614357948303,0.9999496936798096,0.9999849796295166,0.9999884963035583,0.9999775607864578
pcm,0.9999651908874512,0.9999548196792603,0.9999867677688599,0.9999792575836182,0.9999764940955422
