,DATE,PER,LOC,ORG,Mean
sna,0.9999602437019348,0.9993406534194946,0.9999520182609558,0.9999761581420898,0.9999466468761493
lug,0.9999662041664124,0.9995432496070862,0.9999529123306274,0.9999510049819946,0.9999459680024679
kin,0.9999603033065796,0.9996565580368042,0.9999198913574219,0.9999611973762512,0.9999395833387004
nya,0.9999582767486572,0.9995423555374146,0.9998568892478943,0.9999679923057556,0.9999177099822404
tsn,0.9999591112136841,0.9994451403617859,0.9998947381973267,0.9999308586120605,0.9999156880688358
xho,0.999965250492096,0.9992432594299316,0.9999011158943176,0.9999334812164307,0.9999153598562464
pcm,0.9999040365219116,0.9995898008346558,0.9999440312385559,0.9998857378959656,0.9999029187413006
bbj,0.9999222755432129,0.999619722366333,0.9997897148132324,0.99993497133255,0.9998754998306175
twi,0.9998724460601807,0.9996715784072876,0.9998217225074768,0.9999117851257324,0.9998635324564847
luo,0.9998772144317627,0.9996153116226196,0.9998037219047546,0.9999154210090637,0.9998589552842178
swa,0.9997673034667969,0.9995035529136658,0.9999207258224487,0.9999017715454102,0.9998539237232952
zul,0.9998444318771362,0.9994179606437683,0.9997991323471069,0.9999454021453857,0.9998514296172502
mos,0.999769926071167,0.9994813799858093,0.9998512864112854,0.9999321103096008,0.9998415042827655
ewe,0.9998202323913574,0.9991023540496826,0.9998980760574341,0.999825656414032,0.9998286211645449
hau,0.9996529817581177,0.9998339414596558,0.9997621774673462,0.9999175667762756,0.9997790393891273
ibo,0.9998311400413513,0.9995363354682922,0.9996885061264038,0.9997970461845398,0.9997661036330384
yor,0.9996656775474548,0.9995164275169373,0.9997316598892212,0.9998873472213745,0.9997551944348719
wol,0.9998594522476196,0.9989800453186035,0.9996666312217712,0.999799907207489,0.9997546734747949
bam,0.9995659589767456,0.9994258880615234,0.9995738863945007,0.9998546242713928,0.999658617106351
fon,0.9995949864387512,0.9989228844642639,0.9994198679924011,0.9998492002487183,0.9996032095574713
