,PER,LOC,ORG,DATE,SWD_mean
bam,0.009647394800595066,0.011219916158552223,0.016369897237382247,0.01250797274224169,0.012436295234692807
bbj,0.008023298216812691,0.01707724248899467,0.009823943563787907,0.016388017979807046,0.012828125562350579
ewe,0.00862255507036025,0.009482983360612707,0.009188958449158235,0.017641017704590922,0.011233878646180528
fon,0.010836346778887673,0.014783402289140213,0.009894876425278198,0.013591362816441688,0.012276497077436943
hau,0.008713760186765285,0.015818802443391178,0.009186905829665193,0.010319810904093174,0.011009819840978707
ibo,0.007797089585437789,0.013455755893119203,0.00918775665013527,0.008320617278513964,0.009690304851801557
kin,0.009332460037512647,0.008680504807671241,0.007666760445317777,0.011101172578946716,0.009195224467362095
lug,0.005997839899009705,0.009357190650007396,0.010912168666436628,0.012740952082822332,0.009752037824569015
luo,0.010136360896467522,0.009171188326945412,0.009052125947164313,0.00964204793854151,0.00950043077727969
mos,0.010358108760556206,0.0132728674207101,0.009811118032303057,0.015244026953951106,0.012171530291880117
nya,0.008393308015911316,0.010123813171048823,0.009368767792693689,0.012209416984660493,0.01002382649107858
pcm,0.007484168689188664,0.00898423315902619,0.011368323756869358,0.018898322929089773,0.011683762133543496
sna,0.008091325655186665,0.015386179750748852,0.009824226420278137,0.008083644829639525,0.010346344163963295
swa,0.008878592736436985,0.007071136632475827,0.010772118813292764,0.013644643273437396,0.010091622863910743
tsn,0.009609104306036897,0.010957622946079937,0.009180071844639315,0.010564110882114619,0.010077727494717692
twi,0.007343437388954044,0.008414218821599206,0.007118908522897982,0.011991665579444089,0.00871705757822383
wol,0.009211198633238382,0.01315200685075979,0.00850015985815844,0.011511430149766966,0.010593698872980895
xho,0.010009264356995118,0.015018199397673015,0.010911186643170367,0.008685101194259914,0.011155937898024604
yor,0.01282718029415264,0.01791750852498808,0.010352253680139256,0.015116251325707708,0.014053298456246921
zul,0.010221398498288181,0.012452345588826574,0.009782692907720048,0.009760734366864199,0.01055429284042475
