,PER,LOC,ORG,DATE,SWD_mean
bam,0.012771147427883989,0.01666339542134665,0.01610015237929474,0.0148013290745439,0.01508400607576732
bbj,0.011186460943463317,0.023878335288827657,0.014640775358202518,0.017493597753855283,0.016799792336087194
ewe,0.011245821327975136,0.014040640940947924,0.011123531708108203,0.02307178667433618,0.014870445162841861
fon,0.012301889030823077,0.019457443026112742,0.014051064913473965,0.018082768380736525,0.015973291337786577
hau,0.01214419062489469,0.01950678775392589,0.01402719439829525,0.012206064952806628,0.014471059432480615
ibo,0.01139674181195005,0.013883605126466136,0.010624134098179638,0.01118666067122831,0.011772785426956034
kin,0.011990346307356958,0.01113091936622368,0.010722797143898788,0.011626972903286514,0.011367758930191485
lug,0.007288404775863455,0.011513836196172633,0.015639110510164755,0.015217720382679545,0.012414767966220097
luo,0.01139636871903349,0.012798666772141587,0.012472679994971259,0.012302703865316289,0.012242604837865656
mos,0.012756371037539793,0.016741256336899824,0.012913191535517399,0.0215160616353387,0.01598172013632393
nya,0.010803273408782843,0.014091800334426807,0.010854442965865019,0.013214563938163337,0.012241020161809502
pcm,0.011041079824281042,0.013413204326752748,0.013629582776047755,0.019446272627646977,0.01438253488868213
sna,0.0113665778626455,0.015216035298180941,0.011968661499849986,0.012137090239775716,0.012672091225113036
swa,0.011033834442969237,0.009971347256396257,0.013333260192666785,0.014095687296503456,0.012108532297133934
tsn,0.012667039414736792,0.01571424922985898,0.011548565282282652,0.011639442871455685,0.012892324199583527
twi,0.009937865637766663,0.012351476229014224,0.0097449909808347,0.014884577867633197,0.011729727678812196
wol,0.01196367683041899,0.017147397337794246,0.01216501425642491,0.012562619759592053,0.01345967704605755
xho,0.01248219091212377,0.019680916111610713,0.013002828788557963,0.011381446706764109,0.014136845629764139
yor,0.017468390256908606,0.023583456633787137,0.01371901254151453,0.017779375098143646,0.01813755863258848
zul,0.014146740335490904,0.014599999428355659,0.011432546856667614,0.012873368117652717,0.013263163684541723
