,PER,LOC,ORG,DATE
bam,0.9999995827674866,0.9999995231628418,0.999999463558197,0.9999995231628418
bbj,0.999999463558197,0.9999992251396179,0.9999993443489075,0.9999992847442627
ewe,0.9999998211860657,0.9999996423721313,0.9999997615814209,0.999999463558197
fon,0.9999992251396179,0.9999995231628418,0.9999995231628418,0.9999991059303284
hau,0.9999995827674866,0.9999996423721313,0.9999994039535522,0.999999463558197
ibo,0.9999997615814209,0.9999996423721313,0.9999996423721313,0.9999998807907104
kin,0.9999993443489075,0.9999996423721313,0.9999997019767761,0.9999996423721313
lug,0.9999996423721313,0.9999995827674866,0.9999997615814209,0.9999997019767761
luo,0.9999995231628418,0.9999997615814209,0.9999994039535522,0.9999995827674866
mos,0.9999997019767761,0.9999995231628418,0.9999995231628418,0.999998927116394
nya,0.9999997615814209,0.9999997019767761,0.9999998211860657,0.9999997019767761
pcm,0.9999995231628418,0.9999991655349731,0.999998927116394,0.9999987483024597
sna,0.9999996423721313,0.9999995827674866,0.9999997615814209,0.9999995231628418
swa,0.9999995827674866,0.9999992847442627,0.9999993443489075,0.9999990463256836
tsn,0.9999996423721313,0.9999995231628418,0.9999995827674866,0.9999997615814209
twi,0.9999997019767761,0.9999997019767761,0.9999998807907104,0.9999995827674866
wol,0.999999463558197,0.9999995231628418,0.9999994039535522,0.9999992251396179
xho,0.9999994039535522,0.9999994039535522,0.9999995231628418,0.9999996423721313
yor,0.9999993443489075,0.9999991655349731,0.999999463558197,0.9999993443489075
zul,0.9999995827674866,0.9999995231628418,0.9999996423721313,0.9999995231628418
