,PER,LOC,ORG,DATE
bam,0.9999781250953674,0.9999757409095764,0.9999611377716064,0.9999738335609436
bbj,0.9999803900718689,0.9999614357948303,0.99996018409729,0.9999191761016846
ewe,0.9999218583106995,0.9999688863754272,0.9999842643737793,0.9999631643295288
fon,0.9999467134475708,0.9999620318412781,0.9999695420265198,0.9999374747276306
hau,0.9999682307243347,0.9998757839202881,0.9998800754547119,0.9999120831489563
ibo,0.9999843835830688,0.9999822378158569,0.9999774694442749,0.9999774098396301
kin,0.9999694228172302,0.9999662041664124,0.999987781047821,0.9999804496765137
lug,0.9999935030937195,0.9999516606330872,0.9999750852584839,0.9999669790267944
luo,0.9999849200248718,0.9999467730522156,0.9999339580535889,0.9999598264694214
mos,0.9999611377716064,0.9999813437461853,0.9999840259552002,0.9999679923057556
nya,0.9999918341636658,0.999963104724884,0.9999649524688721,0.9999828338623047
pcm,0.9999629855155945,0.99989253282547,0.9998325705528259,0.999781608581543
sna,0.9999825358390808,0.999989926815033,0.9999833703041077,0.9999811053276062
swa,0.999957263469696,0.999836802482605,0.9998368620872498,0.9997720122337341
tsn,0.9999850392341614,0.9999468922615051,0.9999425411224365,0.9999673366546631
twi,0.9999566674232483,0.9999692440032959,0.9999868273735046,0.9999784827232361
wol,0.9999743103981018,0.9999887943267822,0.9999611973762512,0.9999906420707703
xho,0.999977171421051,0.9999759793281555,0.9999770522117615,0.9999774098396301
yor,0.9999740719795227,0.9999768733978271,0.9999672174453735,0.999975323677063
zul,0.9999808073043823,0.9999783039093018,0.9999862313270569,0.99998539686203
