,PER,LOC,ORG,DATE
bam,0.9947454333305359,0.9878180027008057,0.9901761412620544,
bbj,0.9926146864891052,0.9846913814544678,0.9918292760848999,
ewe,0.9943468570709229,0.9866400361061096,0.9933774471282959,
fon,0.9914977550506592,0.9867515563964844,0.9918644428253174,
hau,0.9932340979576111,0.9869345426559448,0.990015983581543,
ibo,0.994599461555481,0.9880839586257935,0.9928528070449829,
kin,0.9950942993164062,0.9921018481254578,0.9897212386131287,
lug,0.9956655502319336,0.9923743009567261,0.9977225661277771,
luo,0.9930527210235596,0.990290641784668,0.9932345747947693,
mos,0.994676411151886,0.9880907535552979,0.992671012878418,
nya,0.9917145371437073,0.9847573041915894,0.9933046102523804,
pcm,0.9953498244285583,0.9862353205680847,0.9925183653831482,
sna,0.9915673732757568,0.9865921139717102,0.9927127957344055,
swa,0.9895670413970947,0.9886296391487122,0.9905438423156738,
tsn,0.9917514324188232,0.9890516400337219,0.9950488805770874,
twi,0.9958852529525757,0.9898058176040649,0.9940007328987122,
wol,0.9932985901832581,0.9882968664169312,0.9940221309661865,
xho,0.9889779686927795,0.9864555597305298,0.9912233352661133,
yor,0.9892532229423523,0.9845976233482361,0.9870544075965881,
zul,0.9891408085823059,0.9869135022163391,0.9891698360443115,
