layer,model,rank_type,language,cosine,config
1,mbert,top5,lug,0.9996055785570883,use1_use0_con0_max500_bat32
1,mbert,top5,kin,0.999501438242201,use1_use0_con0_max500_bat32
1,mbert,top5,nya,0.9993961788865559,use1_use0_con0_max500_bat32
1,mbert,top5,swa,0.9993868525246052,use1_use0_con0_max500_bat32
1,mbert,top5,twi,0.9993183863512675,use1_use0_con0_max500_bat32
1,mbert,worst5,ewe,0.9953570081288865,use1_use0_con0_max500_bat32
1,mbert,worst5,bbj,0.9964436827454497,use1_use0_con0_max500_bat32
1,mbert,worst5,xho,0.9979371439938707,use1_use0_con0_max500_bat32
1,mbert,worst5,hau,0.9983311779987373,use1_use0_con0_max500_bat32
1,mbert,worst5,sna,0.9983732409614496,use1_use0_con0_max500_bat32
2,mbert,top5,lug,0.9999351605068735,use1_use0_con0_max500_bat32
2,mbert,top5,kin,0.9999139493994336,use1_use0_con0_max500_bat32
2,mbert,top5,nya,0.99990887986189,use1_use0_con0_max500_bat32
2,mbert,top5,swa,0.9998912284864709,use1_use0_con0_max500_bat32
2,mbert,top5,twi,0.9998824736889692,use1_use0_con0_max500_bat32
2,mbert,worst5,ewe,0.9992325400314519,use1_use0_con0_max500_bat32
2,mbert,worst5,bbj,0.9994343496901561,use1_use0_con0_max500_bat32
2,mbert,worst5,xho,0.9996677660180533,use1_use0_con0_max500_bat32
2,mbert,worst5,sna,0.9997154434357542,use1_use0_con0_max500_bat32
2,mbert,worst5,hau,0.999734808836261,use1_use0_con0_max500_bat32
3,mbert,top5,lug,0.9999857012125477,use1_use0_con0_max500_bat32
3,mbert,top5,kin,0.9999801011446978,use1_use0_con0_max500_bat32
3,mbert,top5,nya,0.9999788551202042,use1_use0_con0_max500_bat32
3,mbert,top5,swa,0.9999762506958295,use1_use0_con0_max500_bat32
3,mbert,top5,twi,0.9999747638561977,use1_use0_con0_max500_bat32
3,mbert,worst5,ewe,0.9998408414051088,use1_use0_con0_max500_bat32
3,mbert,worst5,bbj,0.9998730139808736,use1_use0_con0_max500_bat32
3,mbert,worst5,xho,0.9999386764396313,use1_use0_con0_max500_bat32
3,mbert,worst5,hau,0.9999451904040414,use1_use0_con0_max500_bat32
3,mbert,worst5,sna,0.9999456091685945,use1_use0_con0_max500_bat32
4,mbert,top5,lug,0.9999535889315259,use1_use0_con0_max500_bat32
4,mbert,top5,kin,0.9999491324141997,use1_use0_con0_max500_bat32
4,mbert,top5,twi,0.9999379202960789,use1_use0_con0_max500_bat32
4,mbert,top5,nya,0.9999361646355591,use1_use0_con0_max500_bat32
4,mbert,top5,luo,0.9999342013734603,use1_use0_con0_max500_bat32
4,mbert,worst5,bbj,0.9998279392087701,use1_use0_con0_max500_bat32
4,mbert,worst5,ewe,0.9998377218739143,use1_use0_con0_max500_bat32
4,mbert,worst5,pcm,0.9998534991504615,use1_use0_con0_max500_bat32
4,mbert,worst5,xho,0.9998595609425324,use1_use0_con0_max500_bat32
4,mbert,worst5,yor,0.9998630547008952,use1_use0_con0_max500_bat32
5,mbert,top5,lug,0.9979790711654739,use1_use0_con0_max500_bat32
5,mbert,top5,luo,0.9976818334156965,use1_use0_con0_max500_bat32
5,mbert,top5,kin,0.9973681100259011,use1_use0_con0_max500_bat32
5,mbert,top5,twi,0.9971079783661929,use1_use0_con0_max500_bat32
5,mbert,top5,swa,0.9965930861260817,use1_use0_con0_max500_bat32
5,mbert,worst5,yor,0.9897206374134966,use1_use0_con0_max500_bat32
5,mbert,worst5,bbj,0.9898139018135288,use1_use0_con0_max500_bat32
5,mbert,worst5,pcm,0.9907132519939763,use1_use0_con0_max500_bat32
5,mbert,worst5,fon,0.9926995598470345,use1_use0_con0_max500_bat32
5,mbert,worst5,ewe,0.9930988163170911,use1_use0_con0_max500_bat32
6,mbert,top5,lug,0.9953358696282324,use1_use0_con0_max500_bat32
6,mbert,top5,luo,0.9939859798841968,use1_use0_con0_max500_bat32
6,mbert,top5,kin,0.9936856750876257,use1_use0_con0_max500_bat32
6,mbert,top5,twi,0.992987984533112,use1_use0_con0_max500_bat32
6,mbert,top5,swa,0.9925199906032681,use1_use0_con0_max500_bat32
6,mbert,worst5,bbj,0.9762692837978539,use1_use0_con0_max500_bat32
