Language,Cosine_Similarity
lug,0.95932865
xho,0.9556863
zul,0.95461553
kin,0.9540924
nya,0.92182624
sna,0.917201
luo,0.90399796
tsn,0.8966527
hau,0.8766979
wol,0.8642172
ibo,0.84781075
ewe,0.84057885
bam,0.8337076
twi,0.8322859
mos,0.81000984
swa,0.7734935
pcm,0.7416818
yor,0.7105555
fon,0.7090987
bbj,0.6778916
