,DATE,PER,ORG,LOC,Mean
nya,,0.9915534808898198,0.9869223146631012,0.9895694703847715,0.9893484219792308
sna,,0.9828286891953671,0.9880235573675081,0.9864861338180596,0.9857794601269783
hau,,0.9907093607187136,0.9837532758932547,0.9827872502741787,0.9857499622953824
lug,,0.9897124511274845,0.9833541077562172,0.983637070352168,0.9855678764119565
kin,,0.9922882410112795,0.9791367188555743,0.9852638124772508,0.9855629241147016
twi,,0.9855350951794543,0.9838579080018328,0.9843461860944734,0.9845797297585869
ibo,,0.9888953568571048,0.9792367464248594,0.9852821517797924,0.9844714183539188
luo,,0.983875955790701,0.9779226691844799,0.985420462897113,0.982406362624098
xho,,0.9731648757768417,0.98549562119231,0.9843711498987023,0.9810105489559513
zul,,0.9788806960069962,0.9802520973381952,0.9830675265812876,0.9807334399754929
wol,,0.9791648912800787,0.9803637342267085,0.9784507149557282,0.9793264468208385
bam,,0.9852559284873033,0.9652130657913611,0.9823610320964254,0.9776100087916966
mos,,0.9829674026120186,0.9677808046159935,0.9820076244307591,0.9775852772195903
tsn,,0.9776526959048788,0.9751264176483847,0.9754570124771827,0.9760787086768153
ewe,,0.9799867333335041,0.9701009225624281,0.9647947080908816,0.9716274546622712
fon,,0.9674510086470346,0.9683599955958678,0.974763450473301,0.9701914849054011
swa,,0.9759102601062124,0.959687146570443,0.9661720512359683,0.9672564859708745
yor,,0.9659143941822553,0.970187959778619,0.9601897623582752,0.9654307054397165
bbj,,0.9751528103274397,0.9635045490804484,0.9507197196362955,0.9631256930147277
pcm,,0.9743881445420072,0.9516453344757979,0.9545774865931755,0.9602036552036601
