,PER,ORG,DATE,LOC,Mean
kin,0.9608074426651001,0.9659930467605591,0.950402021408081,0.9474761486053467,0.9561696648597717
twi,0.9535150527954102,0.9656762480735779,0.9325608015060425,0.9346198439598083,0.9465929865837097
luo,0.9339894652366638,0.9491320252418518,0.9550240635871887,0.9348716735839844,0.9432543069124222
lug,0.9359807372093201,0.9591349363327026,0.9348681569099426,0.9337220191955566,0.9409264624118805
ibo,0.9464575052261353,0.9482213258743286,0.9598839282989502,0.8835604190826416,0.9345307946205139
hau,0.955161988735199,0.9570064544677734,0.946190595626831,0.8740803003311157,0.9331098347902298
tsn,0.9422390460968018,0.9369354844093323,0.9507067203521729,0.8999606966972351,0.9324604868888855
nya,0.953469455242157,0.9648242592811584,0.9349110126495361,0.8763619661331177,0.9323916733264923
sna,0.9510506391525269,0.9460048675537109,0.9556724429130554,0.8714456558227539,0.9310434013605118
wol,0.9484801888465881,0.9405059814453125,0.9448163509368896,0.8848816156387329,0.9296710342168808
zul,0.9086204767227173,0.9546316862106323,0.9476879239082336,0.8892555236816406,0.925048902630806
bam,0.9453323483467102,0.8745391964912415,0.9484255909919739,0.9032748937606812,0.9178930073976517
mos,0.9390954375267029,0.9411966800689697,0.8823956847190857,0.8964478969573975,0.9147839248180389
xho,0.8944869637489319,0.9385043382644653,0.9620527029037476,0.8637414574623108,0.9146963655948639
swa,0.9055153131484985,0.9077640771865845,0.8866403698921204,0.9156234860420227,0.9038858115673065
fon,0.9224035143852234,0.9291183948516846,0.8928593993186951,0.8690090179443359,0.9033475816249847
ewe,0.924513578414917,0.9385938048362732,0.8393372893333435,0.9004051685333252,0.9007124602794647
pcm,0.9435561299324036,0.911196231842041,0.8013197779655457,0.9071277976036072,0.8907999843358994
bbj,0.9359251856803894,0.9115909934043884,0.8830503225326538,0.7947622537612915,0.8813321888446808
yor,0.8767597079277039,0.9224423766136169,0.8893750905990601,0.8082286715507507,0.8742014616727829
