,LOC,ORG,DATE,PER,Mean
sna,0.9999412298202515,0.9999761581420898,0.9999467730522156,0.9995971322059631,0.9999409669484848
kin,0.9999263286590576,0.999967098236084,0.999956488609314,0.999677300453186,0.9999394844739865
lug,0.9999529123306274,0.9999449849128723,0.9999551773071289,0.9993820786476135,0.9999291423039559
tsn,0.9998947381973267,0.9999682307243347,0.9999424815177917,0.9994451403617859,0.9999163036163037
nya,0.9998342394828796,0.9999751448631287,0.99996417760849,0.9995423555374146,0.9999098219932654
xho,0.9999048709869385,0.9999334812164307,0.9999731779098511,0.9988943934440613,0.999897069655932
pcm,0.9999163746833801,0.9998857378959656,0.9999040365219116,0.9995375275611877,0.9998880296181409
swa,0.9999145865440369,0.9999274015426636,0.9998018741607666,0.9996435642242432,0.9998721442161462
ewe,0.9998980760574341,0.999925434589386,0.9998371005058289,0.9992886781692505,0.999863862991333
twi,0.9998058080673218,0.9999015927314758,0.999869704246521,0.9996883273124695,0.9998524693342355
bbj,0.999752938747406,0.999962568283081,0.9998577833175659,0.999619722366333,0.9998486080230811
zul,0.9997991323471069,0.9999454021453857,0.9998444318771362,0.9994179606437683,0.9998458723227183
luo,0.9998037219047546,0.9999154210090637,0.9998137950897217,0.9996153116226196,0.9998355049353379
mos,0.9998512864112854,0.9999287128448486,0.999769926071167,0.9994004964828491,0.9998326874696292
wol,0.9998453259468079,0.9998667240142822,0.9998440146446228,0.9989760518074036,0.9998183303918594
hau,0.9997490048408508,0.999921977519989,0.9996523857116699,0.9998261332511902,0.9997764436098245
yor,0.9997316598892212,0.9999465942382812,0.9996656775474548,0.9995164275169373,0.9997711227490351
ibo,0.9996774792671204,0.9997259378433228,0.9998835921287537,0.9995363354682922,0.9997536440690359
bam,0.999496340751648,0.9998392462730408,0.9996017813682556,0.9994258880615234,0.9996373317180536
fon,0.9993621706962585,0.9998421669006348,0.9995759725570679,0.9990907311439514,0.9995741018882165
